id_vendedor,nombre_vendedor,experiencia,sucursal,ventas_realizadas,ingresos_generados,ticket_promedio,comision_total,clientes_atendidos
476,natalia herrera,12,sucursal norte,2,117206.0,58603.0,3948.1800000000003,2
155,paola gutierrez,16,sucursal principal,1,117139.0,117139.0,3827.96,1
401,andres rodriguez,7,sucursal el poblado,1,117131.0,117131.0,2758.74,1
622,julian vargas,11,sucursal centro,1,117086.0,117086.0,1497.26,1
286,carolina alvarez,5,sucursal centro,1,116478.0,116478.0,,1
397,sebastian gutierrez,15,sucursal aeropuerto,2,116468.0,116468.0,6028.63,2
200,valentina rios,5,sucursal norte,1,116327.0,116327.0,1423.21,1
601,sofia lopez,4,sucursal centro,1,116264.0,116264.0,2861.8,1
519,laura lopez,16,sucursal autopista,1,116157.0,116157.0,3397.04,1
68,jesus martinez,11,sucursal principal,1,116036.0,116036.0,2848.83,1
69,veronica vargas,3,sucursal norte,1,115990.0,115990.0,1663.51,1
164,natalia perez,10,sucursal el poblado,1,115936.0,115936.0,3674.67,1
228,claudia cifuentes,20,sucursal aeropuerto,1,115898.0,115898.0,3883.07,1
72,julian castano,2,sucursal calle 80,1,115819.0,115819.0,1623.58,1
570,patricia dominguez,15,sucursal oriente,1,115712.0,115712.0,2426.73,1
291,carolina ramirez,0,sucursal industrial,1,115663.0,115663.0,4033.66,1
437,mauricio espana,9,sucursal aeropuerto,1,115492.0,115492.0,3921.12,1
492,alvaro niniez,8,sucursal autopista,1,115475.0,115475.0,2097.97,1
122,natalia cruz,20,sucursal aeropuerto,1,115408.0,115408.0,1854.75,1
550,paola garcia,25,sucursal industrial,1,115362.0,115362.0,2790.23,1
368,andres ramirez,23,sucursal aeropuerto,1,115290.0,115290.0,3188.31,1
65,sebastian vargas,0,sucursal oriente,1,115250.0,115250.0,1829.89,1
241,alvaro fernandez,19,sucursal centro,1,115230.0,115230.0,2234.95,1
732,monica ninez,15,sucursal occidente,1,115114.0,115114.0,2075.36,1
401,andres rodriguez,7,sucursal autopista,1,114929.0,114929.0,3383.32,1
583,patricia lopez,17,sucursal carrera 7,1,114928.0,114928.0,,1
401,andres rodriguez,7,sucursal principal,1,114748.0,114748.0,2523.12,1
367,angela vargas,18,sucursal calle 80,1,114376.0,114376.0,1996.02,1
549,sebastian toro,6,sucursal calle 80,1,114170.0,114170.0,3468.38,1
185,carolina rios,19,sucursal principal,1,114095.0,114095.0,3087.6,1
418,hernan espania,20,sucursal calle 80,1,113776.0,113776.0,2037.84,1
255,natalia alvarez,6,sucursal norte,1,113603.0,113603.0,,1
273,sebastian perez,2,sucursal sur,1,113553.0,113553.0,3826.21,1
659,mauricio rodriguez,12,sucursal autopista,1,113466.0,113466.0,1908.18,1
364,felipe ospina,0,sucursal centro,1,113092.0,113092.0,3420.76,1
598,alvaro castano,8,sucursal norte,1,113083.0,113083.0,1770.44,1
408,benjamin espania,20,sucursal el poblado,1,112945.0,112945.0,1455.87,1
272,sebastian herrera,15,sucursal autopista,1,112899.0,112899.0,3128.06,1
354,jose espania,10,sucursal norte,1,112854.0,112854.0,2810.71,1
84,ricardo pena,12,sucursal calle 80,1,112784.0,112784.0,2791.34,1
43,raul moreno,7,sucursal industrial,1,112740.0,112740.0,1440.62,1
697,benjamin toro,11,sucursal carrera 7,1,112721.0,112721.0,905.82,1
663,claudia castanio,2,sucursal carrera 7,1,112710.0,112710.0,3343.87,1
383,ricardo vargas,0,sucursal centro,1,112495.0,112495.0,3919.27,1
86,angela cruz,12,sucursal oriente,1,112384.0,112384.0,3840.59,1
235,mauricio moreno,13,sucursal industrial,1,112323.0,112323.0,3295.0,1
298,mauricio sanchez,22,sucursal occidente,1,112162.0,112162.0,1508.46,1
266,ricardo herrera,5,sucursal principal,1,112022.0,112022.0,3762.96,1
457,felipe martinez,0,sucursal industrial,1,111967.0,111967.0,2757.61,1
201,angela castanio,7,sucursal norte,1,111897.0,111897.0,1874.59,1
753,diego cruz,18,sucursal principal,1,111881.0,111881.0,3837.58,1
312,hernan gonzalez,5,sucursal el poblado,1,111848.0,111848.0,3304.85,1
298,mauricio sanchez,22,sucursal calle 80,1,111617.0,111617.0,2353.39,1
149,mauricio lopez,8,sucursal oriente,2,111584.0,55792.0,4298.429999999999,2
215,julian toro,19,sucursal occidente,1,111485.0,111485.0,2030.29,1
194,laura alvarez,18,sucursal oriente,2,111333.0,55666.5,2462.84,2
566,laura moreno,14,sucursal el poblado,1,111270.0,111270.0,1937.64,1
7,sebastian penia,7,sucursal principal,1,111228.0,111228.0,1682.37,1
129,diego espania,10,sucursal oriente,1,111201.0,111201.0,1390.39,1
560,carolina espana,5,sucursal centro,1,111147.0,111147.0,1010.89,1
37,jesus perez,11,sucursal autopista,1,111015.0,111015.0,1660.57,1
181,diego martinez,0,sucursal principal,1,111003.0,111003.0,1893.55,1
503,veronica rios,7,sucursal oriente,1,110995.0,110995.0,1974.47,1
318,jesus rios,4,sucursal el poblado,1,110823.0,110823.0,2894.64,1
211,daniela cruz,2,sucursal industrial,1,110808.0,110808.0,1697.37,1
485,jesus gonzalez,15,sucursal carrera 7,1,110777.0,110777.0,2077.91,1
291,carolina ramirez,0,sucursal norte,1,110768.0,110768.0,3761.34,1
42,mauricio toro,3,sucursal autopista,2,110718.0,55359.0,3875.98,2
47,natalia garcia,2,sucursal oriente,2,110535.0,55267.5,4376.12,2
562,alejandro cruz,0,sucursal industrial,1,110525.0,110525.0,3607.66,1
139,laura martinez,3,sucursal sur,1,110254.0,110254.0,1559.65,1
220,daniela garcia,0,sucursal principal,1,110251.0,110251.0,3114.3,1
510,claudia martinez,5,sucursal aeropuerto,2,110241.0,55120.5,2624.87,2
191,sofia ninez,14,sucursal calle 80,1,110197.0,110197.0,1641.05,1
130,alejandro ramirez,22,sucursal centro,1,110192.0,110192.0,3211.51,1
519,laura lopez,16,sucursal aeropuerto,1,110188.0,110188.0,1344.22,1
590,daniela vargas,24,sucursal industrial,1,109984.0,109984.0,1305.65,1
47,natalia garcia,2,sucursal principal,3,109982.0,54991.0,4940.06,3
482,sofia gutierrez,4,sucursal occidente,1,109924.0,109924.0,2654.16,1
108,monica ramirez,11,sucursal occidente,2,109802.0,54901.0,2921.94,2
400,daniela lopez,22,sucursal oriente,2,109749.0,54874.5,2128.7599999999998,2
446,valentina lopez,6,sucursal oriente,1,109661.0,109661.0,942.05,1
30,daniela gutierrez,23,sucursal autopista,1,109507.0,109507.0,1985.49,1
162,diego rodriguez,10,sucursal autopista,1,109447.0,109447.0,3081.04,1
664,mauricio martinez,20,sucursal aeropuerto,1,109409.0,109409.0,3374.95,1
234,ricardo fernandez,14,sucursal carrera 7,1,109201.0,109201.0,3374.18,1
247,alvaro toro,25,sucursal norte,2,109159.0,54579.5,2107.03,2
183,alejandro rios,4,sucursal oriente,1,109060.0,109060.0,3425.68,1
210,ricardo munioz,4,sucursal centro,1,108848.0,108848.0,3439.29,1
574,hernan munioz,13,sucursal industrial,1,108731.0,108731.0,2423.92,1
109,sofia moreno,3,sucursal centro,1,108711.0,108711.0,1751.08,1
128,jesus rodriguez,0,sucursal norte,1,108709.0,108709.0,1976.7,1
207,alvaro vargas,5,sucursal carrera 7,1,108689.0,108689.0,2453.16,1
242,laura cifuentes,9,sucursal norte,2,108622.0,54311.0,2252.59,2
1,raul martinez,16,sucursal el poblado,1,108565.0,108565.0,2643.88,1
237,alvaro ospina,21,sucursal autopista,1,108538.0,108538.0,1122.05,1
284,alejandro ospina,24,sucursal sur,2,108506.0,54253.0,4455.33,2
477,jesus espania,21,sucursal calle 80,1,108366.0,108366.0,1067.97,1
266,ricardo herrera,5,sucursal autopista,1,108253.0,108253.0,3724.4,1
77,jesus cifuentes,6,sucursal calle 80,1,108051.0,108051.0,1415.36,1
700,benjamin moreno,0,sucursal occidente,1,108048.0,108048.0,1709.11,1
114,alvaro penia,24,sucursal centro,1,107885.0,107885.0,2382.09,1
316,veronica pena,25,sucursal aeropuerto,1,107815.0,107815.0,2780.72,1
650,claudia herrera,15,sucursal centro,1,107529.0,107529.0,,1
117,julian gutierrez,5,sucursal autopista,2,107316.0,53658.0,3276.07,2
128,jesus rodriguez,0,sucursal carrera 7,1,107243.0,107243.0,1223.95,1
723,sebastian castanio,25,sucursal calle 80,1,107200.0,107200.0,1486.61,1
441,patricia munioz,6,sucursal occidente,1,107190.0,107190.0,1921.42,1
145,valentina herrera,12,sucursal autopista,1,106900.0,106900.0,1659.38,1
719,diego herrera,2,sucursal sur,1,106607.0,106607.0,1420.8,1
199,angela niniez,11,sucursal industrial,1,106580.0,106580.0,2666.72,1
518,claudia gonzalez,9,sucursal occidente,1,106460.0,106460.0,3501.8,1
488,jose alvarez,7,sucursal sur,1,106441.0,106441.0,2254.45,1
99,natalia sanchez,23,sucursal industrial,1,106409.0,106409.0,2515.28,1
470,laura cruz,25,sucursal autopista,1,106404.0,106404.0,3288.87,1
92,alvaro cardenas,8,sucursal norte,1,106392.0,106392.0,1182.42,1
368,andres ramirez,23,sucursal el poblado,1,106279.0,106279.0,1531.97,1
148,jose fernandez,13,sucursal centro,1,106253.0,106253.0,2828.15,1
295,valentina dominguez,12,sucursal carrera 7,1,106229.0,106229.0,3379.06,1
615,alejandro toro,17,sucursal centro,1,106204.0,106204.0,1191.7,1
670,paola fernandez,0,sucursal carrera 7,1,106168.0,106168.0,,1
628,maria perez,1,sucursal sur,1,106166.0,106166.0,3255.23,1
90,andres toro,15,sucursal autopista,1,106143.0,106143.0,3433.83,1
305,raul penia,6,sucursal sur,1,106020.0,106020.0,1017.51,1
685,jesus cardenas,6,sucursal el poblado,1,105975.0,105975.0,2565.8,1
448,sofia ramirez,14,sucursal occidente,1,105849.0,105849.0,1581.32,1
185,carolina rios,19,sucursal industrial,1,105665.0,105665.0,871.13,1
329,claudia gutierrez,7,sucursal industrial,1,105643.0,105643.0,3377.36,1
317,maria castano,12,sucursal principal,1,105630.0,105630.0,2589.77,1
303,benjamin fernandez,10,sucursal industrial,1,105579.0,105579.0,3269.85,1
40,felipe dominguez,13,sucursal sur,1,105570.0,105570.0,1747.76,1
473,julian espania,13,sucursal centro,1,105352.0,105352.0,2671.27,1
18,camilo toro,15,sucursal oriente,1,105282.0,105282.0,3236.7,1
571,veronica garcia,5,sucursal principal,1,105141.0,105141.0,2359.49,1
426,carolina perez,19,sucursal occidente,1,105137.0,105137.0,3342.71,1
641,sebastian lopez,2,sucursal el poblado,1,105068.0,105068.0,1853.31,1
730,felipe moreno,5,sucursal calle 80,1,104965.0,104965.0,3071.35,1
419,veronica alvarez,2,sucursal oriente,1,104783.0,104783.0,2526.1,1
185,carolina rios,19,sucursal centro,1,104775.0,104775.0,3134.68,1
532,natalia niniez,12,sucursal centro,1,104705.0,104705.0,1943.14,1
567,julian rodriguez,14,sucursal el poblado,1,104398.0,104398.0,1501.91,1
97,carolina gutierrez,10,sucursal autopista,1,104375.0,104375.0,1181.17,1
483,raul rios,22,sucursal centro,1,104356.0,104356.0,,1
377,hernan penia,12,sucursal occidente,1,104185.0,104185.0,2216.22,1
62,mauricio cifuentes,11,sucursal aeropuerto,1,103941.0,103941.0,3489.17,1
260,diego perez,12,sucursal el poblado,1,103899.0,103899.0,2481.63,1
282,andres fernandez,21,sucursal occidente,1,103860.0,103860.0,2631.15,1
301,andres ninez,9,sucursal occidente,1,103742.0,103742.0,2961.2,1
116,mauricio espania,20,sucursal autopista,1,103721.0,103721.0,1070.08,1
58,patricia sanchez,21,sucursal occidente,1,103627.0,103627.0,2022.58,1
47,natalia garcia,2,sucursal norte,1,103572.0,103572.0,2913.51,1
83,raul sanchez,13,sucursal oriente,1,103523.0,103523.0,2079.2,1
345,maria toro,14,sucursal principal,1,103516.0,103516.0,1731.09,1
221,sofia cruz,2,sucursal el poblado,1,103241.0,103241.0,2310.88,1
507,veronica ramirez,15,sucursal centro,2,103208.0,51604.0,835.26,2
440,veronica martinez,12,sucursal sur,1,103161.0,103161.0,1052.38,1
388,alejandro castano,9,sucursal el poblado,1,103096.0,103096.0,2270.85,1
439,laura perez,22,sucursal occidente,1,102981.0,102981.0,1745.73,1
699,natalia fernandez,6,sucursal autopista,1,102966.0,102966.0,3156.4,1
274,jesus niniez,22,sucursal aeropuerto,1,102922.0,102922.0,1280.79,1
511,ricardo cifuentes,6,sucursal occidente,1,102847.0,102847.0,854.05,1
229,ricardo toro,16,sucursal occidente,2,102667.0,51333.5,4707.77,2
236,angela lopez,8,sucursal oriente,1,102660.0,102660.0,1628.27,1
670,paola fernandez,0,sucursal sur,1,102424.0,102424.0,,1
285,monica vargas,22,sucursal carrera 7,1,102218.0,102218.0,3314.63,1
399,camilo moreno,25,sucursal aeropuerto,1,102143.0,102143.0,1197.17,1
578,maria moreno,7,sucursal el poblado,1,102101.0,102101.0,2583.89,1
203,carolina rodriguez,17,sucursal principal,2,102085.0,51042.5,2457.93,2
489,camilo pena,16,sucursal autopista,1,102042.0,102042.0,1015.83,1
677,maria vargas,20,sucursal principal,1,101929.0,101929.0,,1
76,daniela herrera,22,sucursal principal,1,101922.0,101922.0,960.56,1
188,camilo rodriguez,19,sucursal oriente,1,101831.0,101831.0,3260.94,1
27,patricia gonzalez,0,sucursal oriente,1,101778.0,101778.0,2643.39,1
102,angela rios,17,sucursal industrial,1,101739.0,101739.0,2582.46,1
397,sebastian gutierrez,15,sucursal autopista,1,101686.0,101686.0,2866.24,1
6,carolina ninez,3,sucursal carrera 7,2,101677.0,50838.5,1426.41,2
304,hernan fernandez,12,sucursal carrera 7,1,101576.0,101576.0,1243.66,1
146,paola vargas,9,sucursal centro,1,101217.0,101217.0,2202.34,1
625,andres alvarez,4,sucursal aeropuerto,1,101024.0,101024.0,2878.82,1
142,paola ospina,16,sucursal carrera 7,1,100988.0,100988.0,2656.17,1
702,sebastian martinez,21,sucursal autopista,1,100853.0,100853.0,3241.04,1
381,andres niniez,1,sucursal aeropuerto,1,100681.0,100681.0,2364.25,1
251,valentina cardenas,0,sucursal oriente,1,100629.0,100629.0,2184.0,1
82,felipe vargas,11,sucursal norte,1,100615.0,100615.0,2293.74,1
261,julian moreno,12,sucursal autopista,1,100462.0,100462.0,2921.19,1
51,mauricio munioz,0,sucursal calle 80,1,100161.0,100161.0,1873.08,1
265,jose moreno,3,sucursal aeropuerto,1,100115.0,100115.0,,1
372,alvaro alvarez,0,sucursal sur,1,99945.0,99945.0,3236.92,1
208,veronica lopez,4,sucursal aeropuerto,1,99920.0,99920.0,,1
533,maria ospina,16,sucursal norte,1,99909.0,99909.0,1499.12,1
124,alvaro ramirez,22,sucursal calle 80,1,99899.0,99899.0,2175.08,1
727,julian sanchez,24,sucursal sur,1,99873.0,99873.0,3149.67,1
644,patricia alvarez,21,sucursal sur,3,99844.0,33281.333333333336,3466.51,3
202,alejandro sanchez,0,sucursal aeropuerto,1,99522.0,99522.0,1807.48,1
369,natalia penia,0,sucursal carrera 7,1,99326.0,99326.0,1493.52,1
299,laura cardenas,20,sucursal oriente,1,99035.0,99035.0,3145.01,1
320,mauricio rios,25,sucursal calle 80,1,98983.0,98983.0,2738.19,1
738,natalia cardenas,12,sucursal calle 80,1,98964.0,98964.0,795.34,1
5,angela perez,16,sucursal carrera 7,1,98949.0,98949.0,1210.96,1
444,carolina sanchez,6,sucursal principal,1,98891.0,98891.0,,1
161,carolina castanio,13,sucursal el poblado,1,98842.0,98842.0,918.82,1
101,maria fernandez,5,sucursal occidente,1,98649.0,98649.0,1466.95,1
464,jose rios,21,sucursal aeropuerto,1,98586.0,98586.0,2637.49,1
169,jesus herrera,24,sucursal norte,1,98531.0,98531.0,2022.8,1
501,mauricio fernandez,2,sucursal oriente,1,98497.0,98497.0,2246.42,1
544,maria alvarez,24,sucursal el poblado,1,98125.0,98125.0,940.94,1
333,jose perez,23,sucursal occidente,1,98079.0,98079.0,3158.85,1
254,mauricio alvarez,4,sucursal calle 80,1,98009.0,98009.0,,1
645,natalia ospina,11,sucursal carrera 7,1,97989.0,97989.0,2816.71,1
223,valentina perez,0,sucursal calle 80,1,97747.0,97747.0,,1
217,raul garcia,0,sucursal autopista,1,97648.0,97648.0,2083.19,1
267,angela munoz,17,sucursal centro,1,97647.0,97647.0,1777.46,1
514,veronica ninez,7,sucursal oriente,1,97642.0,97642.0,,1
526,raul ospina,21,sucursal occidente,1,97548.0,97548.0,1689.54,1
205,natalia moreno,17,sucursal calle 80,1,97380.0,97380.0,2119.72,1
415,monica castanio,18,sucursal aeropuerto,1,97341.0,97341.0,1219.32,1
299,laura cardenas,20,sucursal sur,1,97241.0,97241.0,2072.42,1
360,sebastian cruz,0,sucursal carrera 7,1,97231.0,97231.0,1497.69,1
505,alvaro herrera,22,sucursal occidente,1,97006.0,97006.0,2362.1,1
197,sebastian moreno,2,sucursal calle 80,1,96897.0,96897.0,3273.18,1
189,sofia rodriguez,3,sucursal carrera 7,1,96890.0,96890.0,1124.63,1
58,patricia sanchez,21,sucursal norte,1,96669.0,96669.0,1101.16,1
580,jose cruz,16,sucursal norte,1,96574.0,96574.0,1851.87,1
106,monica perez,0,sucursal carrera 7,1,96504.0,96504.0,2984.08,1
397,sebastian gutierrez,15,sucursal el poblado,1,96440.0,96440.0,,1
453,angela dominguez,22,sucursal occidente,1,96402.0,96402.0,2000.65,1
687,natalia martinez,10,sucursal norte,1,96393.0,96393.0,2441.99,1
355,diego dominguez,12,sucursal industrial,1,95989.0,95989.0,1676.13,1
516,hernan ninez,2,sucursal centro,1,95850.0,95850.0,1395.09,1
510,claudia martinez,5,sucursal centro,1,95836.0,95836.0,1614.4,1
671,felipe cifuentes,25,sucursal aeropuerto,1,95816.0,95816.0,2443.21,1
318,jesus rios,4,sucursal calle 80,1,95675.0,95675.0,3293.62,1
351,benjamin sanchez,0,sucursal sur,2,95628.0,47814.0,2305.02,2
88,veronica sanchez,10,sucursal oriente,1,95404.0,95404.0,1394.69,1
736,felipe alvarez,19,sucursal el poblado,1,95370.0,95370.0,3162.73,1
552,laura sanchez,21,sucursal aeropuerto,1,95353.0,95353.0,2650.46,1
187,hernan alvarez,16,sucursal norte,2,95190.0,47595.0,2441.55,2
677,maria vargas,20,sucursal carrera 7,1,95178.0,95178.0,1754.23,1
90,andres toro,15,sucursal oriente,1,95144.0,95144.0,2077.63,1
228,claudia cifuentes,20,sucursal autopista,1,95137.0,95137.0,1537.0,1
556,veronica munioz,0,sucursal sur,1,95049.0,95049.0,917.86,1
755,maria gutierrez,15,sucursal occidente,1,95023.0,95023.0,1125.77,1
120,andres cardenas,23,sucursal principal,1,94993.0,94993.0,2429.8,1
296,julian herrera,5,sucursal occidente,1,94964.0,94964.0,1209.59,1
185,carolina rios,19,sucursal autopista,1,94894.0,94894.0,2148.48,1
215,julian toro,19,sucursal calle 80,1,94752.0,94752.0,1429.9,1
124,alvaro ramirez,22,sucursal el poblado,2,94719.0,47359.5,1476.0900000000001,2
386,daniela rios,3,sucursal centro,1,94701.0,94701.0,1950.92,1
27,patricia gonzalez,0,sucursal industrial,1,94656.0,94656.0,810.43,1
672,carolina penia,20,sucursal occidente,1,94624.0,94624.0,3093.45,1
606,andres munoz,4,sucursal el poblado,1,94560.0,94560.0,2885.98,1
239,diego espana,4,sucursal norte,1,94536.0,94536.0,1846.81,1
369,natalia penia,0,sucursal norte,1,94513.0,94513.0,2660.35,1
98,alvaro martinez,2,sucursal principal,1,94423.0,94423.0,2092.83,1
389,valentina gutierrez,13,sucursal principal,1,94340.0,94340.0,1662.72,1
509,claudia lopez,5,sucursal calle 80,1,94239.0,94239.0,3137.19,1
194,laura alvarez,18,sucursal autopista,1,94096.0,94096.0,2561.12,1
3,alejandro munioz,5,sucursal sur,1,94026.0,94026.0,2309.91,1
560,carolina espana,5,sucursal principal,1,93703.0,93703.0,2208.65,1
124,alvaro ramirez,22,sucursal industrial,2,93613.0,46806.5,2999.4,2
140,monica niniez,22,sucursal carrera 7,1,93576.0,93576.0,971.07,1
161,carolina castanio,13,sucursal principal,1,93376.0,93376.0,1596.3,1
292,julian martinez,13,sucursal carrera 7,1,93280.0,93280.0,2821.04,1
467,valentina ospina,18,sucursal calle 80,1,93218.0,93218.0,1150.17,1
387,alvaro castanio,7,sucursal oriente,1,93207.0,93207.0,,1
192,sebastian garcia,1,sucursal autopista,2,93076.0,93076.0,2689.31,2
12,ricardo gonzalez,25,sucursal centro,1,93023.0,93023.0,,1
93,ricardo ramirez,1,sucursal occidente,1,92958.0,92958.0,,1
217,raul garcia,0,sucursal carrera 7,1,92795.0,92795.0,,1
193,veronica espania,7,sucursal occidente,1,92682.0,92682.0,1905.81,1
221,sofia cruz,2,sucursal autopista,1,92591.0,92591.0,2257.81,1
413,camilo ramirez,0,sucursal industrial,1,92434.0,92434.0,1687.23,1
70,paola ninez,4,sucursal centro,1,92368.0,92368.0,2410.61,1
433,sofia martinez,0,sucursal norte,1,92348.0,92348.0,995.53,1
539,raul munoz,0,sucursal carrera 7,1,92346.0,92346.0,2389.12,1
199,angela niniez,11,sucursal el poblado,1,92339.0,92339.0,2434.63,1
203,carolina rodriguez,17,sucursal sur,1,92210.0,92210.0,2199.69,1
718,veronica perez,20,sucursal autopista,1,92196.0,92196.0,1386.25,1
566,laura moreno,14,sucursal occidente,1,92061.0,92061.0,831.16,1
638,jose gonzalez,22,sucursal calle 80,1,92050.0,92050.0,2578.41,1
327,sofia pena,25,sucursal autopista,1,91968.0,91968.0,2270.1,1
113,laura ospina,3,sucursal aeropuerto,1,91925.0,91925.0,,1
56,mauricio castano,4,sucursal carrera 7,1,91881.0,91881.0,2228.23,1
475,veronica toro,5,sucursal industrial,1,91805.0,91805.0,3167.49,1
619,laura rios,2,sucursal oriente,1,91497.0,91497.0,,1
106,monica perez,0,sucursal oriente,1,91485.0,91485.0,,1
16,carolina pena,19,sucursal autopista,1,91461.0,91461.0,2302.59,1
575,benjamin alvarez,25,sucursal aeropuerto,1,91329.0,91329.0,2505.84,1
230,daniela ninez,9,sucursal industrial,1,91010.0,91010.0,3065.48,1
726,carolina castano,4,sucursal aeropuerto,2,90905.0,45452.5,3384.1400000000003,2
416,sofia herrera,7,sucursal el poblado,1,90894.0,90894.0,2535.69,1
285,monica vargas,22,sucursal calle 80,1,90698.0,90698.0,802.97,1
25,jose cardenas,1,sucursal aeropuerto,1,90658.0,90658.0,,1
323,sebastian ramirez,4,sucursal principal,1,90573.0,90573.0,1770.68,1
506,hernan cardenas,18,sucursal aeropuerto,1,90498.0,90498.0,808.43,1
569,carolina garcia,11,sucursal autopista,1,90441.0,90441.0,774.32,1
222,monica munoz,2,sucursal norte,1,90404.0,90404.0,,1
189,sofia rodriguez,3,sucursal industrial,1,90387.0,90387.0,2954.29,1
25,jose cardenas,1,sucursal occidente,1,90323.0,90323.0,1750.01,1
534,hernan rodriguez,6,sucursal autopista,1,90281.0,90281.0,768.13,1
501,mauricio fernandez,2,sucursal autopista,1,90166.0,90166.0,1900.86,1
321,alejandro cifuentes,23,sucursal centro,1,90143.0,90143.0,3092.82,1
22,laura ramirez,7,sucursal norte,1,90122.0,90122.0,1636.37,1
242,laura cifuentes,9,sucursal oriente,2,89939.0,89939.0,2316.95,2
313,jose ninez,0,sucursal sur,1,89924.0,89924.0,1182.88,1
353,hernan gutierrez,15,sucursal autopista,1,89902.0,89902.0,2894.97,1
287,valentina fernandez,0,sucursal sur,1,89885.0,89885.0,2709.47,1
197,sebastian moreno,2,sucursal centro,2,89750.0,44875.0,1811.62,2
19,carolina moreno,12,sucursal oriente,1,89703.0,89703.0,1822.19,1
626,patricia ospina,20,sucursal principal,1,89692.0,89692.0,2094.12,1
342,andres garcia,12,sucursal norte,1,89582.0,89582.0,2485.52,1
418,hernan espania,20,sucursal carrera 7,1,89452.0,89452.0,1609.79,1
102,angela rios,17,sucursal autopista,1,89206.0,89206.0,1746.05,1
368,andres ramirez,23,sucursal principal,1,89153.0,89153.0,2173.89,1
391,raul alvarez,5,sucursal autopista,1,89045.0,89045.0,3102.78,1
114,alvaro penia,24,sucursal industrial,1,88980.0,88980.0,1903.13,1
66,andres munioz,13,sucursal oriente,1,88936.0,88936.0,834.81,1
498,diego cifuentes,11,sucursal principal,1,88876.0,88876.0,,1
523,ricardo niniez,24,sucursal aeropuerto,1,88683.0,88683.0,1051.53,1
159,camilo dominguez,0,sucursal norte,1,88664.0,88664.0,1897.15,1
721,patricia penia,21,sucursal autopista,2,88522.0,44261.0,1762.44,2
636,diego garcia,0,sucursal oriente,1,88445.0,88445.0,990.6,1
76,daniela herrera,22,sucursal carrera 7,1,88409.0,88409.0,722.24,1
43,raul moreno,7,sucursal aeropuerto,1,88382.0,88382.0,2533.12,1
57,maria rodriguez,8,sucursal aeropuerto,1,88372.0,88372.0,1937.65,1
106,monica perez,0,sucursal principal,1,88331.0,88331.0,,1
406,daniela castano,20,sucursal oriente,1,88328.0,88328.0,2145.97,1
190,jesus munoz,18,sucursal carrera 7,1,88288.0,88288.0,2786.57,1
700,benjamin moreno,0,sucursal carrera 7,1,88271.0,88271.0,1525.79,1
494,veronica fernandez,25,sucursal autopista,1,88255.0,88255.0,709.59,1
572,alejandro lopez,4,sucursal el poblado,1,88052.0,88052.0,,1
480,natalia vargas,7,sucursal oriente,1,88009.0,88009.0,2352.99,1
79,camilo garcia,8,sucursal principal,2,87891.0,43945.5,1430.89,2
554,hernan cifuentes,0,sucursal norte,1,87817.0,87817.0,1335.64,1
120,andres cardenas,23,sucursal sur,1,87756.0,87756.0,1691.34,1
188,camilo rodriguez,19,sucursal sur,1,87714.0,87714.0,2253.58,1
680,patricia castanio,11,sucursal calle 80,1,87250.0,87250.0,2610.92,1
263,ricardo castano,23,sucursal occidente,1,86981.0,86981.0,2819.28,1
205,natalia moreno,17,sucursal occidente,1,86903.0,86903.0,1635.02,1
166,camilo espana,4,sucursal sur,1,86898.0,86898.0,840.42,1
104,maria gonzalez,0,sucursal centro,1,86858.0,86858.0,1908.46,1
308,andres rios,4,sucursal autopista,1,86815.0,86815.0,2271.27,1
701,sofia cardenas,11,sucursal calle 80,1,86679.0,86679.0,1566.16,1
242,laura cifuentes,9,sucursal occidente,1,86541.0,86541.0,2300.08,1
38,raul perez,0,sucursal principal,2,86425.0,43212.5,2334.98,2
537,ricardo cardenas,11,sucursal calle 80,1,86397.0,86397.0,2524.78,1
592,daniela martinez,3,sucursal industrial,1,86322.0,86322.0,734.11,1
669,claudia dominguez,11,sucursal autopista,1,86309.0,86309.0,1346.03,1
312,hernan gonzalez,5,sucursal industrial,1,85643.0,85643.0,1789.36,1
282,andres fernandez,21,sucursal autopista,1,85508.0,85508.0,2958.24,1
12,ricardo gonzalez,25,sucursal industrial,1,85362.0,85362.0,2658.75,1
238,paola sanchez,9,sucursal sur,1,85316.0,85316.0,1000.23,1
611,andres ospina,16,sucursal oriente,1,85247.0,85247.0,2246.95,1
247,alvaro toro,25,sucursal calle 80,1,85210.0,85210.0,993.4,1
220,daniela garcia,0,sucursal el poblado,1,85201.0,85201.0,2018.0,1
692,sebastian rodriguez,25,sucursal principal,1,85156.0,85156.0,,1
359,monica dominguez,10,sucursal industrial,1,84834.0,84834.0,2155.34,1
450,mauricio cardenas,17,sucursal occidente,1,84768.0,84768.0,,1
282,andres fernandez,21,sucursal centro,1,84579.0,84579.0,895.72,1
599,carolina espania,11,sucursal aeropuerto,1,84517.0,84517.0,1123.79,1
564,paola cifuentes,5,sucursal occidente,1,84485.0,84485.0,946.95,1
215,julian toro,19,sucursal industrial,1,84367.0,84367.0,844.29,1
479,daniela ospina,3,sucursal occidente,1,84343.0,84343.0,2518.3,1
422,veronica gonzalez,4,sucursal principal,1,84190.0,84190.0,789.56,1
317,maria castano,12,sucursal norte,1,84161.0,84161.0,2733.62,1
343,jesus penia,23,sucursal autopista,1,83977.0,83977.0,2664.52,1
