id_vendedor,nombre_vendedor,experiencia,sucursal,ventas_realizadas,ingresos_generados,ticket_promedio,comision_total,clientes_atendidos
228,carolina ramirez,0,sucursal occidente,1,118555.0,118555.0,3715.3,1
290,maria moreno,6,sucursal aeropuerto,1,118479.0,118479.0,3928.16,1
544,patricia alvarez,6,sucursal aeropuerto,1,118473.0,118473.0,2613.01,1
592,carolina espana,20,sucursal oriente,2,118371.0,59185.5,2185.65,2
518,valentina cardenas,7,sucursal norte,1,118312.0,118312.0,3099.47,1
419,benjamin toro,12,sucursal sur,1,118187.0,118187.0,1893.09,1
266,mauricio moreno,0,sucursal oriente,1,118125.0,118125.0,2882.89,1
737,veronica ramirez,3,sucursal centro,1,117993.0,117993.0,,1
531,diego dominguez,6,sucursal calle 80,2,117761.0,58880.5,1818.81,2
604,natalia cardenas,3,sucursal norte,1,117755.0,117755.0,2552.51,1
196,natalia castanio,15,sucursal occidente,1,117738.0,117738.0,3696.35,1
60,valentina vargas,8,sucursal aeropuerto,2,117505.0,58752.5,2324.7,2
648,felipe penia,6,sucursal calle 80,1,117347.0,117347.0,3080.72,1
566,camilo rodriguez,3,sucursal aeropuerto,1,116963.0,116963.0,3284.35,1
101,benjamin cruz,10,sucursal autopista,1,116955.0,116955.0,1565.02,1
168,monica ramirez,21,sucursal carrera 7,2,116890.0,58445.0,4095.26,2
336,andres espania,20,sucursal el poblado,2,116832.0,58416.0,2873.73,2
13,valentina ospina,16,sucursal industrial,1,116749.0,116749.0,3919.12,1
141,patricia gutierrez,13,sucursal principal,1,116703.0,116703.0,991.5,1
18,daniela gutierrez,1,sucursal carrera 7,1,116684.0,116684.0,,1
461,alejandro moreno,17,sucursal sur,1,116669.0,116669.0,1751.02,1
515,monica espania,24,sucursal oriente,1,116652.0,116652.0,,1
73,diego moreno,22,sucursal el poblado,1,116618.0,116618.0,2455.1,1
609,maria perez,11,sucursal occidente,1,116531.0,116531.0,2944.42,1
614,natalia fernandez,17,sucursal sur,1,116334.0,116334.0,1456.16,1
708,maria espania,5,sucursal carrera 7,1,116327.0,116327.0,1551.57,1
407,diego castanio,15,sucursal carrera 7,1,116266.0,116266.0,2996.36,1
53,alejandro perez,18,sucursal centro,1,116137.0,116137.0,3220.23,1
225,camilo cifuentes,24,sucursal centro,1,116126.0,116126.0,3506.55,1
9,jesus alvarez,0,sucursal industrial,1,115979.0,115979.0,1690.33,1
262,ricardo pena,25,sucursal calle 80,1,115954.0,115954.0,3078.52,1
748,julian toro,7,sucursal centro,1,115862.0,115862.0,3257.77,1
737,veronica ramirez,3,sucursal oriente,1,115826.0,115826.0,2192.83,1
168,monica ramirez,21,sucursal industrial,2,115770.0,57885.0,2420.4900000000002,2
37,natalia alvarez,4,sucursal principal,1,115641.0,115641.0,3750.08,1
253,natalia ospina,0,sucursal principal,1,115614.0,115614.0,,1
57,claudia lopez,5,sucursal norte,1,115527.0,115527.0,3524.7,1
39,maria gonzalez,15,sucursal norte,1,115508.0,115508.0,1966.22,1
354,carolina gonzalez,9,sucursal autopista,1,115472.0,115472.0,3070.69,1
495,andres gonzalez,0,sucursal oriente,1,115372.0,115372.0,2269.03,1
356,julian perez,15,sucursal oriente,2,115245.0,57622.5,2754.8900000000003,2
717,valentina ninez,8,sucursal principal,1,115184.0,115184.0,3900.66,1
723,laura rios,18,sucursal el poblado,2,115148.0,57574.0,2987.25,2
468,claudia cruz,4,sucursal autopista,2,115133.0,57566.5,3119.6099999999997,2
165,valentina gutierrez,15,sucursal norte,1,115028.0,115028.0,3625.18,1
546,alejandro espania,16,sucursal norte,1,114965.0,114965.0,3817.81,1
125,andres munoz,0,sucursal norte,1,114950.0,114950.0,1525.71,1
14,daniela dominguez,4,sucursal industrial,1,114872.0,114872.0,1120.2,1
265,daniela gonzalez,14,sucursal principal,1,114754.0,114754.0,1673.68,1
3,andres garcia,0,sucursal carrera 7,1,114736.0,114736.0,,1
405,daniela penia,2,sucursal aeropuerto,3,114609.0,38203.0,3272.2799999999997,3
163,claudia vargas,0,sucursal sur,2,114502.0,57251.0,3037.04,2
638,jose gonzalez,12,sucursal calle 80,1,114446.0,114446.0,3628.81,1
400,monica ninez,21,sucursal oriente,1,114296.0,114296.0,1841.34,1
217,alejandro cifuentes,24,sucursal aeropuerto,1,114231.0,114231.0,3418.06,1
467,julian vargas,2,sucursal sur,1,113992.0,113992.0,2549.59,1
300,veronica munoz,19,sucursal principal,1,113969.0,113969.0,1667.15,1
456,patricia martinez,10,sucursal el poblado,1,113882.0,113882.0,1692.61,1
468,claudia cruz,4,sucursal calle 80,1,113853.0,113853.0,3720.08,1
465,laura munoz,20,sucursal oriente,1,113517.0,113517.0,3171.48,1
245,andres rios,11,sucursal industrial,1,113516.0,113516.0,3590.63,1
179,camilo cruz,18,sucursal norte,1,113504.0,113504.0,967.69,1
372,sebastian lopez,17,sucursal autopista,2,113452.0,113452.0,403.36,2
454,alvaro cruz,2,sucursal el poblado,1,113368.0,113368.0,2742.83,1
484,camilo espana,13,sucursal calle 80,1,113283.0,113283.0,2650.3,1
738,jose moreno,2,sucursal autopista,1,113075.0,113075.0,2868.25,1
746,paola niniez,23,sucursal aeropuerto,1,113058.0,113058.0,1572.44,1
36,julian rios,18,sucursal el poblado,1,112991.0,112991.0,1743.27,1
353,ricardo vargas,24,sucursal calle 80,1,112936.0,112936.0,2807.64,1
356,julian perez,15,sucursal principal,1,112914.0,112914.0,2536.87,1
352,hernan rios,22,sucursal industrial,1,112911.0,112911.0,2979.25,1
186,camilo gonzalez,3,sucursal aeropuerto,1,112884.0,112884.0,2991.53,1
18,daniela gutierrez,1,sucursal aeropuerto,1,112720.0,112720.0,2093.12,1
728,valentina moreno,2,sucursal norte,1,112689.0,112689.0,1722.14,1
117,jesus perez,20,sucursal occidente,1,112568.0,112568.0,3100.9,1
361,maria alvarez,11,sucursal occidente,1,112442.0,112442.0,1600.89,1
331,ricardo rios,9,sucursal autopista,1,112397.0,112397.0,3790.52,1
329,angela cruz,0,sucursal centro,1,112340.0,112340.0,3812.31,1
425,natalia penia,18,sucursal sur,1,112295.0,112295.0,1112.83,1
161,carolina espania,12,sucursal calle 80,2,112150.0,56075.0,3949.9800000000005,2
313,jose martinez,0,sucursal calle 80,1,112135.0,112135.0,2589.46,1
544,patricia alvarez,6,sucursal calle 80,1,112093.0,112093.0,1807.68,1
26,angela herrera,25,sucursal el poblado,2,111648.0,55824.0,5233.79,2
316,claudia gutierrez,13,sucursal centro,1,111533.0,111533.0,2072.28,1
441,hernan toro,18,sucursal centro,1,111529.0,111529.0,,1
71,alvaro martinez,25,sucursal autopista,1,111390.0,111390.0,2757.99,1
129,paola dominguez,15,sucursal sur,1,111383.0,111383.0,2946.42,1
649,benjamin cardenas,11,sucursal principal,1,111367.0,111367.0,2310.92,1
5,patricia moreno,15,sucursal el poblado,1,111321.0,111321.0,1695.56,1
90,veronica rodriguez,16,sucursal norte,1,111202.0,111202.0,2196.12,1
260,alvaro ramirez,19,sucursal principal,1,110959.0,110959.0,2324.42,1
199,daniela lopez,21,sucursal industrial,1,110879.0,110879.0,1552.32,1
600,jesus sanchez,13,sucursal carrera 7,1,110747.0,110747.0,1392.8,1
496,alvaro dominguez,14,sucursal industrial,1,110609.0,110609.0,3832.0,1
84,felipe ospina,1,sucursal industrial,1,110459.0,110459.0,3041.18,1
408,monica moreno,12,sucursal carrera 7,1,110421.0,110421.0,3750.38,1
300,veronica munoz,19,sucursal oriente,1,110274.0,110274.0,2938.06,1
112,andres moreno,8,sucursal norte,1,110261.0,110261.0,2476.66,1
695,mauricio dominguez,24,sucursal norte,1,110052.0,110052.0,2008.76,1
309,mauricio castano,15,sucursal principal,1,109867.0,109867.0,2669.37,1
37,natalia alvarez,4,sucursal el poblado,1,109768.0,109768.0,3637.82,1
271,andres pena,25,sucursal aeropuerto,1,109698.0,109698.0,1393.72,1
183,felipe perez,25,sucursal carrera 7,1,109695.0,109695.0,2749.37,1
380,raul gonzalez,3,sucursal calle 80,1,109631.0,109631.0,2888.81,1
143,monica dominguez,15,sucursal norte,1,109541.0,109541.0,3669.56,1
540,alvaro espania,19,sucursal centro,1,109436.0,109436.0,3242.01,1
204,jose fernandez,0,sucursal occidente,1,109415.0,109415.0,3632.14,1
170,natalia munoz,24,sucursal principal,1,109179.0,109179.0,3281.14,1
154,benjamin gonzalez,11,sucursal aeropuerto,1,109027.0,109027.0,2582.73,1
171,alejandro martinez,6,sucursal aeropuerto,1,109002.0,109002.0,2230.35,1
442,ricardo ramirez,0,sucursal centro,2,108848.0,54424.0,2444.25,2
504,natalia martinez,12,sucursal sur,1,108832.0,108832.0,893.81,1
175,veronica rios,13,sucursal oriente,1,108745.0,108745.0,2413.24,1
390,andres rodriguez,0,sucursal occidente,2,108714.0,54357.0,3665.72,2
577,claudia toro,0,sucursal occidente,1,108646.0,108646.0,3524.57,1
257,mauricio alvarez,17,sucursal carrera 7,1,108585.0,108585.0,1524.45,1
692,raul cruz,25,sucursal sur,1,108535.0,108535.0,2342.32,1
715,alvaro penia,18,sucursal sur,1,108462.0,108462.0,3782.4,1
362,patricia lopez,14,sucursal oriente,1,108438.0,108438.0,1926.16,1
255,carolina ospina,10,sucursal centro,1,108300.0,108300.0,938.63,1
342,andres dominguez,1,sucursal calle 80,1,108073.0,108073.0,,1
278,diego gutierrez,20,sucursal calle 80,1,108072.0,108072.0,1922.54,1
172,andres vargas,1,sucursal oriente,2,107970.0,53985.0,669.94,2
185,maria herrera,12,sucursal norte,1,107914.0,107914.0,1792.01,1
449,ricardo toro,0,sucursal industrial,1,107907.0,107907.0,1979.49,1
341,angela moreno,22,sucursal carrera 7,1,107769.0,107769.0,2576.67,1
94,laura rodriguez,19,sucursal autopista,1,107727.0,107727.0,3427.87,1
27,monica castanio,19,sucursal oriente,1,107618.0,107618.0,1771.3,1
9,jesus alvarez,0,sucursal centro,1,107507.0,107507.0,3090.68,1
373,maria martinez,0,sucursal sur,1,107428.0,107428.0,2197.57,1
625,raul rodriguez,21,sucursal aeropuerto,1,107408.0,107408.0,2893.46,1
494,monica perez,20,sucursal calle 80,1,107386.0,107386.0,2305.98,1
51,angela ninez,24,sucursal principal,1,107242.0,107242.0,1586.0,1
197,alejandro garcia,21,sucursal el poblado,1,107242.0,107242.0,,1
13,valentina ospina,16,sucursal carrera 7,1,107233.0,107233.0,3021.09,1
173,mauricio espania,14,sucursal occidente,1,107113.0,107113.0,883.26,1
533,carolina rodriguez,3,sucursal sur,1,107076.0,107076.0,,1
241,jesus fernandez,3,sucursal industrial,1,107009.0,107009.0,3547.15,1
95,monica cardenas,12,sucursal aeropuerto,1,106949.0,106949.0,3050.34,1
719,veronica alvarez,0,sucursal calle 80,2,106873.0,53436.5,2591.35,2
202,alvaro cardenas,22,sucursal occidente,1,106845.0,106845.0,3307.98,1
710,claudia munoz,6,sucursal el poblado,1,106825.0,106825.0,3641.89,1
66,angela perez,2,sucursal autopista,1,106696.0,106696.0,3597.16,1
320,andres martinez,9,sucursal aeropuerto,1,106474.0,106474.0,2200.35,1
170,natalia munoz,24,sucursal norte,1,106359.0,106359.0,2662.14,1
536,patricia castanio,20,sucursal centro,2,106285.0,53142.5,2848.45,2
446,alvaro toro,13,sucursal industrial,1,106257.0,106257.0,2225.17,1
514,jose cruz,16,sucursal calle 80,1,106155.0,106155.0,2707.19,1
23,laura toro,22,sucursal autopista,1,106149.0,106149.0,2867.97,1
622,felipe vargas,0,sucursal centro,2,106048.0,53024.0,3964.98,2
403,maria penia,24,sucursal norte,1,106013.0,106013.0,1422.63,1
73,diego moreno,22,sucursal industrial,1,105999.0,105999.0,2715.35,1
180,sebastian sanchez,5,sucursal autopista,1,105925.0,105925.0,3673.09,1
139,monica vargas,2,sucursal centro,1,105889.0,105889.0,2248.96,1
230,diego espana,20,sucursal sur,1,105785.0,105785.0,2086.06,1
53,alejandro perez,18,sucursal industrial,1,105719.0,105719.0,1553.67,1
61,benjamin perez,22,sucursal carrera 7,2,105503.0,52751.5,2852.95,2
451,benjamin ramirez,5,sucursal autopista,1,105436.0,105436.0,,1
215,carolina sanchez,14,sucursal autopista,1,105256.0,105256.0,1754.4,1
132,natalia ramirez,0,sucursal industrial,1,105067.0,105067.0,1497.8,1
140,raul garcia,18,sucursal industrial,1,105015.0,105015.0,1953.42,1
82,mauricio rodriguez,8,sucursal calle 80,1,104862.0,104862.0,2777.54,1
493,paola martinez,6,sucursal aeropuerto,1,104553.0,104553.0,3310.97,1
379,felipe cardenas,12,sucursal aeropuerto,1,104542.0,104542.0,1652.57,1
8,alejandro gonzalez,6,sucursal aeropuerto,1,104443.0,104443.0,3224.51,1
585,jesus rios,0,sucursal centro,1,103948.0,103948.0,1272.51,1
252,hernan fernandez,15,sucursal calle 80,1,103291.0,103291.0,2323.8,1
344,natalia castano,24,sucursal sur,1,103208.0,103208.0,1458.08,1
285,julian sanchez,7,sucursal norte,1,103144.0,103144.0,1928.67,1
295,mauricio fernandez,21,sucursal carrera 7,1,102815.0,102815.0,1453.29,1
263,andres perez,4,sucursal occidente,1,102734.0,102734.0,1808.13,1
729,carolina perez,16,sucursal calle 80,1,102726.0,102726.0,966.62,1
282,carolina cardenas,23,sucursal norte,1,102673.0,102673.0,2469.18,1
291,sebastian dominguez,9,sucursal calle 80,1,102562.0,102562.0,2364.63,1
464,jesus lopez,25,sucursal calle 80,1,102505.0,102505.0,3508.11,1
427,jose espana,0,sucursal carrera 7,1,102492.0,102492.0,2752.94,1
324,julian herrera,21,sucursal oriente,1,102476.0,102476.0,1110.6,1
497,sofia gutierrez,8,sucursal industrial,1,102458.0,102458.0,970.1,1
729,carolina perez,16,sucursal autopista,1,102458.0,102458.0,2841.12,1
332,raul vargas,0,sucursal centro,1,102449.0,102449.0,3035.61,1
399,daniela perez,1,sucursal centro,1,102285.0,102285.0,2318.19,1
532,hernan gutierrez,14,sucursal calle 80,1,102255.0,102255.0,1028.18,1
380,raul gonzalez,3,sucursal autopista,1,102204.0,102204.0,3304.15,1
91,daniela cardenas,0,sucursal industrial,1,102170.0,102170.0,,1
137,hernan perez,13,sucursal principal,1,101995.0,101995.0,3193.93,1
403,maria penia,24,sucursal oriente,1,101676.0,101676.0,1541.81,1
363,maria fernandez,9,sucursal carrera 7,1,101639.0,101639.0,1832.15,1
50,natalia sanchez,22,sucursal autopista,1,101487.0,101487.0,2373.12,1
146,alvaro alvarez,9,sucursal aeropuerto,1,101325.0,101325.0,1782.72,1
240,alvaro ninez,7,sucursal aeropuerto,1,101254.0,101254.0,1100.24,1
163,claudia vargas,0,sucursal principal,1,100841.0,100841.0,3001.54,1
498,claudia ospina,6,sucursal carrera 7,1,100787.0,100787.0,1198.08,1
473,jesus ninez,19,sucursal el poblado,1,100772.0,100772.0,1652.3,1
570,alejandro sanchez,18,sucursal aeropuerto,1,100652.0,100652.0,,1
400,monica ninez,21,sucursal carrera 7,1,100315.0,100315.0,3153.74,1
73,diego moreno,22,sucursal centro,1,100092.0,100092.0,2752.6,1
194,maria pena,21,sucursal el poblado,1,100044.0,100044.0,1687.25,1
406,alejandro pena,23,sucursal el poblado,1,99967.0,99967.0,1575.07,1
121,natalia munioz,18,sucursal autopista,2,99902.0,49951.0,2376.01,2
432,diego garcia,20,sucursal sur,1,99805.0,99805.0,1737.05,1
79,sofia alvarez,11,sucursal sur,1,99793.0,99793.0,2642.98,1
519,ricardo garcia,22,sucursal oriente,1,99696.0,99696.0,2587.78,1
449,ricardo toro,0,sucursal oriente,1,99673.0,99673.0,1015.33,1
55,natalia ninez,25,sucursal autopista,1,99537.0,99537.0,3447.42,1
74,raul gutierrez,13,sucursal sur,1,99321.0,99321.0,,1
229,julian moreno,0,sucursal occidente,1,99268.0,99268.0,3007.75,1
249,jesus martinez,4,sucursal norte,1,98970.0,98970.0,2138.8,1
231,angela penia,4,sucursal oriente,1,98819.0,98819.0,1264.0,1
307,laura martinez,7,sucursal calle 80,1,98771.0,98771.0,2291.2,1
165,valentina gutierrez,15,sucursal occidente,1,98727.0,98727.0,2074.22,1
249,jesus martinez,4,sucursal occidente,1,98720.0,98720.0,1025.23,1
741,jose ninez,25,sucursal principal,1,98582.0,98582.0,1103.23,1
288,monica garcia,17,sucursal norte,1,98525.0,98525.0,,1
714,valentina castano,4,sucursal autopista,1,98487.0,98487.0,,1
713,patricia dominguez,17,sucursal centro,1,98406.0,98406.0,2130.56,1
16,jesus gonzalez,6,sucursal el poblado,1,98259.0,98259.0,1293.42,1
108,alvaro perez,6,sucursal calle 80,1,97975.0,97975.0,1164.01,1
152,sofia garcia,19,sucursal norte,2,97649.0,48824.5,3519.05,2
515,monica espania,24,sucursal calle 80,1,97643.0,97643.0,3105.49,1
662,benjamin vargas,17,sucursal aeropuerto,1,97577.0,97577.0,1310.27,1
39,maria gonzalez,15,sucursal calle 80,1,97430.0,97430.0,1118.98,1
125,andres munoz,0,sucursal carrera 7,1,97392.0,97392.0,1193.8,1
204,jose fernandez,0,sucursal sur,1,97259.0,97259.0,2891.96,1
359,sebastian vargas,7,sucursal aeropuerto,1,96963.0,96963.0,2664.04,1
236,camilo penia,17,sucursal industrial,1,96820.0,96820.0,2306.04,1
58,benjamin espana,5,sucursal sur,1,96711.0,96711.0,2495.38,1
474,hernan vargas,7,sucursal el poblado,1,96541.0,96541.0,1188.11,1
258,mauricio garcia,25,sucursal oriente,1,96525.0,96525.0,2646.86,1
194,maria pena,21,sucursal carrera 7,1,96443.0,96443.0,2710.06,1
42,sebastian munioz,8,sucursal autopista,1,96383.0,96383.0,3153.68,1
275,valentina cruz,8,sucursal calle 80,1,96344.0,96344.0,810.31,1
121,natalia munioz,18,sucursal el poblado,1,96339.0,96339.0,2542.48,1
328,paola cardenas,21,sucursal autopista,1,96257.0,96257.0,1029.32,1
266,mauricio moreno,0,sucursal el poblado,1,96068.0,96068.0,774.85,1
620,hernan dominguez,0,sucursal industrial,2,96043.0,48021.5,3877.66,2
38,camilo alvarez,7,sucursal industrial,1,96020.0,96020.0,,1
687,julian gutierrez,1,sucursal industrial,1,95772.0,95772.0,,1
381,angela espana,13,sucursal centro,1,95744.0,95744.0,2105.89,1
609,maria perez,11,sucursal el poblado,1,95717.0,95717.0,3334.14,1
79,sofia alvarez,11,sucursal norte,2,95525.0,47762.5,1756.5099999999998,2
90,veronica rodriguez,16,sucursal oriente,1,95263.0,95263.0,1178.32,1
11,daniela cifuentes,14,sucursal occidente,1,95156.0,95156.0,1981.03,1
528,mauricio gutierrez,13,sucursal carrera 7,1,94985.0,94985.0,978.41,1
478,julian espana,4,sucursal norte,1,94959.0,94959.0,1570.72,1
341,angela moreno,22,sucursal oriente,1,94762.0,94762.0,2651.32,1
39,maria gonzalez,15,sucursal sur,1,94754.0,94754.0,3143.98,1
62,benjamin rodriguez,11,sucursal norte,1,94479.0,94479.0,1864.96,1
225,camilo cifuentes,24,sucursal calle 80,1,94376.0,94376.0,1066.37,1
56,camilo moreno,19,sucursal occidente,1,94347.0,94347.0,2138.34,1
105,hernan herrera,17,sucursal norte,1,94301.0,94301.0,2317.42,1
272,patricia castano,16,sucursal norte,1,94301.0,94301.0,1801.43,1
210,sofia munioz,2,sucursal principal,1,94288.0,94288.0,2457.83,1
23,laura toro,22,sucursal oriente,1,94212.0,94212.0,844.45,1
591,benjamin gutierrez,25,sucursal principal,1,93827.0,93827.0,883.27,1
311,camilo vargas,19,sucursal carrera 7,1,93807.0,93807.0,2616.91,1
292,paola cruz,8,sucursal norte,1,93799.0,93799.0,,1
642,sofia herrera,14,sucursal el poblado,1,93767.0,93767.0,1099.22,1
626,patricia toro,21,sucursal carrera 7,1,93728.0,93728.0,1136.2,1
724,claudia martinez,20,sucursal autopista,2,93714.0,46857.0,2661.41,2
365,valentina alvarez,22,sucursal industrial,1,93698.0,93698.0,2979.62,1
407,diego castanio,15,sucursal sur,1,93528.0,93528.0,2740.21,1
621,natalia rodriguez,15,sucursal industrial,1,93517.0,93517.0,1203.14,1
497,sofia gutierrez,8,sucursal calle 80,1,93400.0,93400.0,1662.19,1
589,alvaro sanchez,6,sucursal industrial,1,93340.0,93340.0,909.02,1
402,camilo lopez,15,sucursal aeropuerto,1,93327.0,93327.0,2654.97,1
131,camilo toro,21,sucursal el poblado,1,93326.0,93326.0,2886.13,1
690,mauricio rios,3,sucursal principal,1,93276.0,93276.0,1857.2,1
331,ricardo rios,9,sucursal calle 80,1,93153.0,93153.0,1381.07,1
360,andres herrera,25,sucursal sur,1,92916.0,92916.0,3166.08,1
313,jose martinez,0,sucursal autopista,1,92573.0,92573.0,,1
48,jose cifuentes,12,sucursal centro,1,92526.0,92526.0,3097.01,1
72,hernan cruz,12,sucursal autopista,1,92516.0,92516.0,1819.59,1
106,maria sanchez,10,sucursal norte,1,92490.0,92490.0,3062.94,1
392,paola espana,4,sucursal carrera 7,1,92487.0,92487.0,3058.17,1
195,andres ramirez,10,sucursal sur,1,92479.0,92479.0,1539.82,1
306,valentina dominguez,12,sucursal oriente,1,92268.0,92268.0,2618.94,1
73,diego moreno,22,sucursal oriente,1,92039.0,92039.0,1416.05,1
352,hernan rios,22,sucursal sur,1,91873.0,91873.0,1956.7,1
278,diego gutierrez,20,sucursal oriente,1,91818.0,91818.0,1790.04,1
326,veronica espania,25,sucursal aeropuerto,2,91756.0,45878.0,1888.68,2
138,angela gonzalez,16,sucursal principal,1,91560.0,91560.0,,1
678,laura vargas,10,sucursal autopista,1,91491.0,91491.0,1345.24,1
212,alvaro fernandez,24,sucursal occidente,1,91340.0,91340.0,3185.7,1
482,laura perez,7,sucursal calle 80,1,91331.0,91331.0,1302.83,1
285,julian sanchez,7,sucursal sur,1,91230.0,91230.0,2957.99,1
209,jesus vargas,15,sucursal aeropuerto,2,90955.0,45477.5,1050.94,2
569,claudia perez,1,sucursal carrera 7,1,90949.0,90949.0,1954.83,1
36,julian rios,18,sucursal oriente,1,90848.0,90848.0,1880.93,1
24,alejandro gutierrez,0,sucursal occidente,1,90810.0,90810.0,1242.89,1
703,paola ninez,8,sucursal autopista,1,90696.0,90696.0,2927.51,1
248,claudia ramirez,22,sucursal sur,1,90458.0,90458.0,2007.42,1
697,ricardo cifuentes,2,sucursal calle 80,1,90305.0,90305.0,2195.73,1
289,raul fernandez,12,sucursal oriente,1,90292.0,90292.0,919.16,1
68,natalia niniez,24,sucursal sur,1,90165.0,90165.0,1403.88,1
4,andres gutierrez,17,sucursal oriente,1,90101.0,90101.0,1911.07,1
499,alejandro munoz,11,sucursal centro,1,90024.0,90024.0,,1
78,benjamin niniez,5,sucursal autopista,1,90019.0,90019.0,2933.19,1
315,sofia moreno,0,sucursal occidente,1,89966.0,89966.0,1591.94,1
673,sebastian espania,14,sucursal calle 80,1,89878.0,89878.0,,1
675,andres castano,0,sucursal autopista,1,89842.0,89842.0,1452.43,1
657,andres alvarez,7,sucursal carrera 7,1,89841.0,89841.0,2187.55,1
574,daniela fernandez,1,sucursal autopista,1,89802.0,89802.0,2136.48,1
143,monica dominguez,15,sucursal el poblado,1,89761.0,89761.0,2255.85,1
512,valentina penia,19,sucursal occidente,2,89673.0,44836.5,2878.6800000000003,2
40,benjamin penia,6,sucursal sur,1,89651.0,89651.0,1549.94,1
591,benjamin gutierrez,25,sucursal centro,1,89516.0,89516.0,2080.34,1
237,diego herrera,24,sucursal centro,1,89451.0,89451.0,2525.15,1
325,camilo ramirez,4,sucursal aeropuerto,1,89314.0,89314.0,2364.74,1
509,laura alvarez,21,sucursal aeropuerto,1,89249.0,89249.0,1244.02,1
679,ricardo ninez,8,sucursal el poblado,1,89210.0,89210.0,2510.48,1
505,benjamin cifuentes,21,sucursal sur,1,89139.0,89139.0,1345.87,1
115,monica cifuentes,9,sucursal principal,1,89105.0,89105.0,1293.67,1
98,carolina cifuentes,1,sucursal carrera 7,1,89076.0,89076.0,1448.19,1
723,laura rios,18,sucursal calle 80,1,89069.0,89069.0,2185.79,1
255,carolina ospina,10,sucursal industrial,1,89045.0,89045.0,2299.61,1
681,benjamin ospina,18,sucursal calle 80,2,88887.0,44443.5,2727.01,2
93,valentina rios,5,sucursal calle 80,1,88696.0,88696.0,2338.92,1
525,raul lopez,2,sucursal calle 80,1,88643.0,88643.0,1040.75,1
384,laura garcia,0,sucursal norte,1,88478.0,88478.0,3072.31,1
572,sebastian niniez,24,sucursal autopista,1,88293.0,88293.0,2098.96,1
504,natalia martinez,12,sucursal principal,1,88209.0,88209.0,1665.4,1
449,ricardo toro,0,sucursal sur,1,88020.0,88020.0,2331.72,1
679,ricardo ninez,8,sucursal autopista,1,87903.0,87903.0,1750.08,1
58,benjamin espana,5,sucursal principal,1,87866.0,87866.0,1775.27,1
349,felipe dominguez,18,sucursal el poblado,2,87809.0,43904.5,4217.57,2
297,mauricio munoz,0,sucursal aeropuerto,1,87771.0,87771.0,1725.94,1
153,julian rodriguez,12,sucursal calle 80,1,87756.0,87756.0,1061.75,1
91,daniela cardenas,0,sucursal autopista,1,87530.0,87530.0,2296.17,1
508,julian garcia,9,sucursal carrera 7,1,87250.0,87250.0,1276.07,1
307,laura martinez,7,sucursal carrera 7,1,87197.0,87197.0,1397.3,1
524,felipe rodriguez,0,sucursal carrera 7,1,87160.0,87160.0,2896.6,1
146,alvaro alvarez,9,sucursal sur,1,87037.0,87037.0,1826.9,1
129,paola dominguez,15,sucursal calle 80,1,87032.0,87032.0,778.06,1
270,felipe moreno,16,sucursal norte,1,87003.0,87003.0,796.7,1
471,claudia espania,3,sucursal carrera 7,1,86989.0,86989.0,,1
187,natalia garcia,16,sucursal occidente,1,86974.0,86974.0,2283.61,1
487,monica rios,19,sucursal occidente,1,86960.0,86960.0,2326.51,1
59,monica niniez,21,sucursal oriente,1,86468.0,86468.0,1229.03,1
323,patricia pena,23,sucursal industrial,1,86450.0,86450.0,1501.11,1
623,daniela moreno,12,sucursal carrera 7,1,86436.0,86436.0,,1
685,paola ospina,9,sucursal norte,1,86334.0,86334.0,1582.34,1
508,julian garcia,9,sucursal centro,1,86090.0,86090.0,1451.08,1
276,laura fernandez,20,sucursal autopista,1,86027.0,86027.0,1103.83,1
225,camilo cifuentes,24,sucursal oriente,1,85972.0,85972.0,2956.0,1
485,carolina martinez,12,sucursal principal,1,85831.0,85831.0,741.33,1
486,andres cruz,20,sucursal autopista,1,85781.0,85781.0,,1
223,claudia rios,11,sucursal autopista,2,85524.0,42762.0,3118.1899999999996,2
82,mauricio rodriguez,8,sucursal sur,1,85483.0,85483.0,1060.18,1
221,daniela vargas,10,sucursal autopista,1,85480.0,85480.0,780.63,1
70,camilo perez,19,sucursal centro,1,85134.0,85134.0,953.59,1
153,julian rodriguez,12,sucursal aeropuerto,1,85126.0,85126.0,2643.79,1
208,valentina rodriguez,11,sucursal principal,1,85123.0,85123.0,1662.01,1
498,claudia ospina,6,sucursal calle 80,1,85057.0,85057.0,1417.05,1
142,monica ospina,18,sucursal calle 80,1,85054.0,85054.0,1527.27,1
342,andres dominguez,1,sucursal oriente,1,84928.0,84928.0,1740.28,1
463,veronica pena,6,sucursal principal,1,84613.0,84613.0,2683.25,1
320,andres martinez,9,sucursal autopista,3,84506.0,28168.666666666668,6579.759999999999,3
242,jesus moreno,7,sucursal aeropuerto,1,84486.0,84486.0,984.79,1
109,jose gutierrez,11,sucursal calle 80,1,84462.0,84462.0,770.73,1
453,benjamin fernandez,0,sucursal sur,1,84331.0,84331.0,2105.55,1
192,felipe cifuentes,16,sucursal oriente,1,84289.0,84289.0,796.29,1
135,angela ospina,21,sucursal norte,1,84282.0,84282.0,2821.63,1
351,julian cardenas,8,sucursal aeropuerto,1,84210.0,84210.0,762.46,1
339,diego cifuentes,16,sucursal autopista,1,84125.0,84125.0,2902.98,1
