id_vendedor,nombre_vendedor,experiencia_anios,sucursal,ventas_realizadas,ingresos_generados,ticket_promedio,comision_total,clientes_atendidos
39.0,Sofía Pérez,13.0,Sucursal Autopista,3,191375.0,63791.666666666664,0,3
26.0,Verónica López,4.0,Sucursal Norte,2,191125.0,95562.5,0,2
12.0,Verónica Peña,3.0,Sucursal Occidente,3,190854.0,63618.0,0,3
54.0,Noelia Peña,18.0,Sucursal Norte,2,190691.0,95345.5,0,2
54.0,Noelia Peña,18.0,Sucursal Autopista,2,190677.0,95338.5,0,2
38.0,Julián González,2.0,Sucursal Carrera 7,3,190595.0,63531.666666666664,0,3
48.0,Verónica España,20.0,Sucursal El Poblado,2,190488.0,95244.0,0,2
16.0,Noelia Niñez,16.0,Sucursal Norte,4,190182.0,47545.5,0,4
68.0,Mónica Domínguez,0.0,Sucursal Calle 80,4,190174.0,47543.5,0,4
52.0,Julián Álvarez,7.0,Sucursal Autopista,2,189167.0,94583.5,0,2
68.0,Mónica Domínguez,0.0,Sucursal Carrera 7,3,188877.0,62959.0,0,3
3.0,Estefanía Peña,19.0,Sucursal Oriente,4,188782.0,47195.5,0,4
39.0,Sofía Pérez,13.0,Sucursal Norte,2,188592.0,94296.0,0,2
43.0,Mónica Castaño,2.0,Sucursal Norte,2,188512.0,94256.0,0,2
43.0,Mónica Castaño,2.0,Sucursal Calle 80,3,188429.0,62809.666666666664,0,3
29.0,María Muñoz,16.0,Sucursal El Poblado,3,188383.0,62794.333333333336,0,3
39.0,Sofía Pérez,13.0,Sucursal El Poblado,2,187327.0,93663.5,0,2
34.0,Sofía Muñoz,14.0,Sucursal Oriente,3,186946.0,62315.333333333336,0,3
39.0,Sofía Pérez,13.0,Sucursal Sur,3,186873.0,62291.0,0,3
63.0,Verónica Rodríguez,5.0,Sucursal Sur,3,186632.0,62210.666666666664,0,3
64.0,Julián Martínez,3.0,Sucursal Carrera 7,2,186485.0,93242.5,0,2
50.0,Noelia García,8.0,Sucursal Occidente,3,185383.0,61794.333333333336,0,3
73.0,Noelia Domínguez,16.0,Sucursal Calle 80,2,184694.0,92347.0,0,2
2.0,Álvaro Niñez,13.0,Sucursal Carrera 7,2,184461.0,92230.5,0,2
6.0,María Domínguez,9.0,Sucursal Occidente,3,184437.0,61479.0,0,3
70.0,Andrés Muñoz,9.0,Sucursal Oriente,3,183227.0,61075.666666666664,0,3
34.0,Sofía Muñoz,14.0,Sucursal Occidente,2,182956.0,91478.0,0,2
51.0,Patricio Muñoz,7.0,Sucursal Oriente,3,182032.0,60677.333333333336,0,3
49.0,Julián Castaño,12.0,Sucursal Calle 80,2,181644.0,90822.0,0,2
66.0,Estefanía García,13.0,Sucursal El Poblado,2,180534.0,90267.0,0,2
10.0,Inés Rodríguez,9.0,Sucursal Autopista,3,180259.0,60086.333333333336,0,3
64.0,Julián Martínez,3.0,Sucursal Autopista,3,179113.0,59704.333333333336,0,3
48.0,Verónica España,20.0,Sucursal Carrera 7,2,178829.0,89414.5,0,2
69.0,José España,12.0,Sucursal Calle 80,2,178561.0,89280.5,0,2
57.0,Raúl Pérez,3.0,Sucursal El Poblado,2,177789.0,88894.5,0,2
23.0,Julián López,15.0,Sucursal Occidente,2,176916.0,88458.0,0,2
41.0,Bárbara Fernández,8.0,Sucursal Occidente,2,175461.0,87730.5,0,2
15.0,Julián Rodríguez,4.0,Sucursal Occidente,3,175399.0,58466.333333333336,0,3
32.0,Bárbara Rodríguez,1.0,Sucursal El Poblado,2,174733.0,87366.5,0,2
31.0,Patricio España,4.0,Sucursal Autopista,2,173699.0,86849.5,0,2
2.0,Álvaro Niñez,13.0,Sucursal Norte,2,173382.0,86691.0,0,2
75.0,Raúl Martínez,8.0,Sucursal Calle 80,3,173283.0,57761.0,0,3
26.0,Verónica López,4.0,Sucursal Oriente,3,172517.0,57505.666666666664,0,3
20.0,Raúl González,7.0,Sucursal Autopista,4,171468.0,42867.0,0,4
17.0,Jesús Sánchez,3.0,Sucursal Calle 80,2,171167.0,85583.5,0,2
56.0,Benjamín Pérez,0.0,Sucursal Norte,2,170931.0,85465.5,0,2
72.0,Estefanía Peña,4.0,Sucursal Oriente,2,170918.0,85459.0,0,2
74.0,Verónica González,9.0,Sucursal El Poblado,2,170536.0,85268.0,0,2
10.0,Inés Rodríguez,9.0,Sucursal Oriente,2,169956.0,84978.0,0,2
69.0,José España,12.0,Sucursal Occidente,2,169352.0,84676.0,0,2
3.0,Estefanía Peña,19.0,Sucursal Sur,4,168688.0,42172.0,0,4
40.0,Jesús Domínguez,6.0,Sucursal El Poblado,2,168362.0,84181.0,0,2
36.0,Julián González,18.0,Sucursal Oriente,2,166028.0,83014.0,0,2
52.0,Julián Álvarez,7.0,Sucursal Occidente,3,165239.0,55079.666666666664,0,3
6.0,María Domínguez,9.0,Sucursal Norte,2,165033.0,82516.5,0,2
76.0,Noelia Castaño,14.0,Sucursal Calle 80,2,164570.0,82285.0,0,2
80.0,Estefanía Peña,2.0,Sucursal Calle 80,2,164279.0,82139.5,0,2
44.0,Mónica Peña,15.0,Sucursal Autopista,3,161747.0,53915.666666666664,0,3
22.0,Julián Castaño,11.0,Sucursal El Poblado,3,161667.0,53889.0,0,3
75.0,Raúl Martínez,8.0,Sucursal Norte,2,160374.0,80187.0,0,2
35.0,Bárbara Rodríguez,19.0,Sucursal Carrera 7,3,159802.0,53267.333333333336,0,3
55.0,Ángela López,5.0,Sucursal Centro,2,159589.0,79794.5,0,2
47.0,Jesús Domínguez,8.0,Sucursal Carrera 7,2,159283.0,79641.5,0,2
78.0,María García,8.0,Sucursal Norte,2,158280.0,79140.0,0,2
14.0,Mónica Álvarez,4.0,Sucursal Occidente,2,158151.0,79075.5,0,2
14.0,Mónica Álvarez,4.0,Sucursal Calle 80,2,157945.0,78972.5,0,2
14.0,Mónica Álvarez,4.0,Sucursal Oriente,2,157155.0,78577.5,0,2
42.0,Inés Peña,12.0,Sucursal Calle 80,2,156859.0,78429.5,0,2
60.0,Inés Castaño,2.0,Sucursal Calle 80,2,156014.0,78007.0,0,2
51.0,Patricio Muñoz,7.0,Sucursal Centro,2,155081.0,77540.5,0,2
4.0,Noelia Rodríguez,9.0,Sucursal Carrera 7,2,154217.0,77108.5,0,2
38.0,Julián González,2.0,Sucursal El Poblado,3,153528.0,51176.0,0,3
45.0,Patricio Niñez,13.0,Sucursal Carrera 7,2,153439.0,76719.5,0,2
19.0,Benjamín Fernández,19.0,Sucursal El Poblado,4,153212.0,38303.0,0,4
59.0,Patricio Sánchez,17.0,Sucursal Norte,2,153146.0,76573.0,0,2
65.0,Álvaro Domínguez,2.0,Sucursal El Poblado,2,152279.0,76139.5,0,2
32.0,Bárbara Rodríguez,1.0,Sucursal Carrera 7,2,152206.0,76103.0,0,2
26.0,Verónica López,4.0,Sucursal El Poblado,2,151550.0,75775.0,0,2
43.0,Mónica Castaño,2.0,Sucursal El Poblado,2,150717.0,75358.5,0,2
41.0,Bárbara Fernández,8.0,Sucursal Oriente,2,150106.0,75053.0,0,2
50.0,Noelia García,8.0,Sucursal El Poblado,2,149393.0,74696.5,0,2
42.0,Inés Peña,12.0,Sucursal Autopista,2,149012.0,74506.0,0,2
2.0,Álvaro Niñez,13.0,Sucursal Centro,2,148834.0,74417.0,0,2
49.0,Julián Castaño,12.0,Sucursal Occidente,3,148790.0,49596.666666666664,0,3
56.0,Benjamín Pérez,0.0,Sucursal Calle 80,3,148150.0,49383.333333333336,0,3
73.0,Noelia Domínguez,16.0,Sucursal Carrera 7,3,147748.0,49249.333333333336,0,3
8.0,Verónica Domínguez,10.0,Sucursal Occidente,2,147221.0,73610.5,0,2
73.0,Noelia Domínguez,16.0,Sucursal El Poblado,2,146901.0,73450.5,0,2
12.0,Verónica Peña,3.0,Sucursal Autopista,2,145830.0,72915.0,0,2
6.0,María Domínguez,9.0,Sucursal Carrera 7,3,144999.0,48333.0,0,3
40.0,Jesús Domínguez,6.0,Sucursal Calle 80,3,144258.0,48086.0,0,3
26.0,Verónica López,4.0,Sucursal Carrera 7,2,142986.0,71493.0,0,2
12.0,Verónica Peña,3.0,Sucursal Norte,2,142927.0,71463.5,0,2
67.0,Sofía Niñez,12.0,Sucursal Occidente,2,141487.0,70743.5,0,2
15.0,Julián Rodríguez,4.0,Sucursal Autopista,3,141453.0,47151.0,0,3
38.0,Julián González,2.0,Sucursal Norte,2,141385.0,70692.5,0,2
33.0,Andrés García,0.0,Sucursal Occidente,2,140136.0,70068.0,0,2
36.0,Julián González,18.0,Sucursal Norte,2,139817.0,69908.5,0,2
50.0,Noelia García,8.0,Sucursal Carrera 7,2,139421.0,69710.5,0,2
61.0,Bárbara Fernández,4.0,Sucursal Centro,2,138431.0,69215.5,0,2
23.0,Julián López,15.0,Sucursal Autopista,2,137936.0,68968.0,0,2
80.0,Estefanía Peña,2.0,Sucursal Oriente,2,137378.0,68689.0,0,2
21.0,Jesús Domínguez,4.0,Sucursal Calle 80,2,136828.0,68414.0,0,2
80.0,Estefanía Peña,2.0,Sucursal Centro,2,134639.0,67319.5,0,2
19.0,Benjamín Fernández,19.0,Sucursal Autopista,2,133830.0,66915.0,0,2
12.0,Verónica Peña,3.0,Sucursal Centro,2,132687.0,66343.5,0,2
58.0,Estefanía Rodríguez,16.0,Sucursal Norte,3,132580.0,44193.333333333336,0,3
65.0,Álvaro Domínguez,2.0,Sucursal Autopista,2,132129.0,66064.5,0,2
18.0,María Rodríguez,19.0,Sucursal Autopista,2,131307.0,65653.5,0,2
68.0,Mónica Domínguez,0.0,Sucursal El Poblado,2,131279.0,65639.5,0,2
25.0,Ángela Rodríguez,13.0,Sucursal Autopista,2,131235.0,65617.5,0,2
64.0,Julián Martínez,3.0,Sucursal Occidente,2,130159.0,65079.5,0,2
77.0,Mónica Domínguez,0.0,Sucursal Calle 80,2,130032.0,65016.0,0,2
50.0,Noelia García,8.0,Sucursal Oriente,3,129393.0,43131.0,0,3
49.0,Julián Castaño,12.0,Sucursal Norte,2,128753.0,64376.5,0,2
35.0,Bárbara Rodríguez,19.0,Sucursal Oriente,2,128331.0,64165.5,0,2
76.0,Noelia Castaño,14.0,Sucursal El Poblado,2,128190.0,64095.0,0,2
27.0,Gabriela Peña,18.0,Sucursal Carrera 7,2,128138.0,64069.0,0,2
7.0,Mónica Rodríguez,4.0,Sucursal Autopista,3,127966.0,42655.333333333336,0,3
15.0,Julián Rodríguez,4.0,Sucursal Calle 80,2,127648.0,63824.0,0,2
72.0,Estefanía Peña,4.0,Sucursal El Poblado,2,127545.0,63772.5,0,2
74.0,Verónica González,9.0,Sucursal Centro,2,126801.0,63400.5,0,2
67.0,Sofía Niñez,12.0,Sucursal Carrera 7,2,125302.0,62651.0,0,2
74.0,Verónica González,9.0,Sucursal Norte,2,124661.0,62330.5,0,2
73.0,Noelia Domínguez,16.0,Sucursal Norte,2,123565.0,61782.5,0,2
23.0,Julián López,15.0,Sucursal El Poblado,2,122933.0,61466.5,0,2
22.0,Julián Castaño,11.0,Sucursal Occidente,2,122874.0,61437.0,0,2
62.0,Andrés Castaño,10.0,Sucursal Occidente,2,122110.0,61055.0,0,2
46.0,Gabriela López,20.0,Sucursal Centro,3,121961.0,40653.666666666664,0,3
13.0,Bárbara Martínez,18.0,Sucursal Sur,2,121953.0,60976.5,0,2
30.0,Raúl García,1.0,Sucursal El Poblado,2,120616.0,60308.0,0,2
69.0,José España,12.0,Sucursal Carrera 7,1,119658.0,119658.0,0,1
14.0,Mónica Álvarez,4.0,Sucursal Autopista,2,119326.0,59663.0,0,2
56.0,Benjamín Pérez,0.0,Sucursal Autopista,2,119223.0,59611.5,0,2
23.0,Julián López,15.0,Sucursal Norte,1,119002.0,119002.0,0,1
38.0,Julián González,2.0,Sucursal Occidente,2,118588.0,59294.0,0,2
56.0,Benjamín Pérez,0.0,Sucursal Carrera 7,2,118390.0,59195.0,0,2
53.0,Noelia López,12.0,Sucursal Oriente,1,117978.0,117978.0,0,1
12.0,Verónica Peña,3.0,Sucursal Carrera 7,1,117122.0,117122.0,0,1
59.0,Patricio Sánchez,17.0,Sucursal Carrera 7,1,117112.0,117112.0,0,1
24.0,Álvaro Álvarez,5.0,Sucursal Norte,1,116718.0,116718.0,0,1
33.0,Andrés García,0.0,Sucursal Norte,1,115493.0,115493.0,0,1
20.0,Raúl González,7.0,Sucursal Occidente,2,114727.0,57363.5,0,2
24.0,Álvaro Álvarez,5.0,Sucursal Oriente,1,114374.0,114374.0,0,1
33.0,Andrés García,0.0,Sucursal El Poblado,2,114348.0,57174.0,0,2
42.0,Inés Peña,12.0,Sucursal Norte,1,114077.0,114077.0,0,1
65.0,Álvaro Domínguez,2.0,Sucursal Carrera 7,1,112608.0,112608.0,0,1
76.0,Noelia Castaño,14.0,Sucursal Norte,1,112539.0,112539.0,0,1
4.0,Noelia Rodríguez,9.0,Sucursal Autopista,2,112212.0,56106.0,0,2
11.0,María González,5.0,Sucursal Carrera 7,2,111398.0,55699.0,0,2
63.0,Verónica Rodríguez,5.0,Sucursal Carrera 7,1,110300.0,110300.0,0,1
32.0,Bárbara Rodríguez,1.0,Sucursal Norte,1,109872.0,109872.0,0,1
34.0,Sofía Muñoz,14.0,Sucursal Carrera 7,2,109086.0,54543.0,0,2
59.0,Patricio Sánchez,17.0,Sucursal Oriente,1,108780.0,108780.0,0,1
5.0,Gabriela García,5.0,Sucursal Carrera 7,2,107915.0,53957.5,0,2
8.0,Verónica Domínguez,10.0,Sucursal El Poblado,1,107588.0,107588.0,0,1
43.0,Mónica Castaño,2.0,Sucursal Carrera 7,2,106960.0,53480.0,0,2
20.0,Raúl González,7.0,Sucursal Norte,2,106471.0,53235.5,0,2
11.0,María González,5.0,Sucursal Autopista,1,105446.0,105446.0,0,1
54.0,Noelia Peña,18.0,Sucursal Occidente,1,105426.0,105426.0,0,1
53.0,Noelia López,12.0,Sucursal Occidente,2,105384.0,52692.0,0,2
64.0,Julián Martínez,3.0,Sucursal Centro,2,104089.0,52044.5,0,2
8.0,Verónica Domínguez,10.0,Sucursal Calle 80,2,104030.0,52015.0,0,2
4.0,Noelia Rodríguez,9.0,Sucursal Centro,1,103920.0,103920.0,0,1
18.0,María Rodríguez,19.0,Sucursal Norte,1,103578.0,103578.0,0,1
1.0,Julián López,6.0,Sucursal El Poblado,1,102897.0,102897.0,0,1
69.0,José España,12.0,Sucursal Oriente,2,102425.0,51212.5,0,2
46.0,Gabriela López,20.0,Sucursal Occidente,2,101896.0,50948.0,0,2
46.0,Gabriela López,20.0,Sucursal Norte,1,101695.0,101695.0,0,1
60.0,Inés Castaño,2.0,Sucursal Norte,1,101394.0,101394.0,0,1
18.0,María Rodríguez,19.0,Sucursal Centro,1,101215.0,101215.0,0,1
35.0,Bárbara Rodríguez,19.0,Sucursal Norte,2,100457.0,50228.5,0,2
47.0,Jesús Domínguez,8.0,Sucursal El Poblado,1,99852.0,99852.0,0,1
17.0,Jesús Sánchez,3.0,Sucursal Occidente,2,99779.0,49889.5,0,2
2.0,Álvaro Niñez,13.0,Sucursal Occidente,1,99714.0,99714.0,0,1
4.0,Noelia Rodríguez,9.0,Sucursal Norte,1,99684.0,99684.0,0,1
32.0,Bárbara Rodríguez,1.0,Sucursal Occidente,2,98778.0,49389.0,0,2
3.0,Estefanía Peña,19.0,Sucursal El Poblado,1,98461.0,98461.0,0,1
61.0,Bárbara Fernández,4.0,Sucursal Occidente,1,98137.0,98137.0,0,1
77.0,Mónica Domínguez,0.0,Sucursal Centro,1,97985.0,97985.0,0,1
39.0,Sofía Pérez,13.0,Sucursal Oriente,1,97191.0,97191.0,0,1
27.0,Gabriela Peña,18.0,Sucursal Occidente,1,96819.0,96819.0,0,1
38.0,Julián González,2.0,Sucursal Oriente,1,96352.0,96352.0,0,1
43.0,Mónica Castaño,2.0,Sucursal Centro,2,95684.0,47842.0,0,2
51.0,Patricio Muñoz,7.0,Sucursal Carrera 7,1,95197.0,95197.0,0,1
65.0,Álvaro Domínguez,2.0,Sucursal Centro,1,94755.0,94755.0,0,1
57.0,Raúl Pérez,3.0,Sucursal Oriente,1,94140.0,94140.0,0,1
65.0,Álvaro Domínguez,2.0,Sucursal Calle 80,2,94000.0,47000.0,0,2
20.0,Raúl González,7.0,Sucursal Carrera 7,1,92392.0,92392.0,0,1
54.0,Noelia Peña,18.0,Sucursal Oriente,1,91671.0,91671.0,0,1
10.0,Inés Rodríguez,9.0,Sucursal Occidente,1,91659.0,91659.0,0,1
76.0,Noelia Castaño,14.0,Sucursal Sur,1,91542.0,91542.0,0,1
77.0,Mónica Domínguez,0.0,Sucursal Norte,2,90405.0,45202.5,0,2
14.0,Mónica Álvarez,4.0,Sucursal Norte,2,90192.0,45096.0,0,2
74.0,Verónica González,9.0,Sucursal Calle 80,2,90136.0,45068.0,0,2
63.0,Verónica Rodríguez,5.0,Sucursal Norte,1,89868.0,89868.0,0,1
69.0,José España,12.0,Sucursal Norte,1,89807.0,89807.0,0,1
45.0,Patricio Niñez,13.0,Sucursal El Poblado,1,88815.0,88815.0,0,1
34.0,Sofía Muñoz,14.0,Sucursal Centro,2,88810.0,44405.0,0,2
54.0,Noelia Peña,18.0,Sucursal Carrera 7,1,88361.0,88361.0,0,1
19.0,Benjamín Fernández,19.0,Sucursal Calle 80,1,88242.0,88242.0,0,1
68.0,Mónica Domínguez,0.0,Sucursal Norte,2,88141.0,44070.5,0,2
64.0,Julián Martínez,3.0,Sucursal El Poblado,1,87618.0,87618.0,0,1
10.0,Inés Rodríguez,9.0,Sucursal Carrera 7,1,86941.0,86941.0,0,1
75.0,Raúl Martínez,8.0,Sucursal Oriente,1,86628.0,86628.0,0,1
61.0,Bárbara Fernández,4.0,Sucursal El Poblado,1,86265.0,86265.0,0,1
53.0,Noelia López,12.0,Sucursal El Poblado,1,86233.0,86233.0,0,1
10.0,Inés Rodríguez,9.0,Sucursal Norte,2,86010.0,43005.0,0,2
62.0,Andrés Castaño,10.0,Sucursal Carrera 7,2,85901.0,42950.5,0,2
31.0,Patricio España,4.0,Sucursal Carrera 7,1,84550.0,84550.0,0,1
8.0,Verónica Domínguez,10.0,Sucursal Norte,1,83780.0,83780.0,0,1
8.0,Verónica Domínguez,10.0,Sucursal Oriente,2,82609.0,41304.5,0,2
47.0,Jesús Domínguez,8.0,Sucursal Occidente,1,82269.0,82269.0,0,1
59.0,Patricio Sánchez,17.0,Sucursal Occidente,2,82217.0,41108.5,0,2
51.0,Patricio Muñoz,7.0,Sucursal Occidente,1,82126.0,82126.0,0,1
15.0,Julián Rodríguez,4.0,Sucursal Norte,1,81858.0,81858.0,0,1
70.0,Andrés Muñoz,9.0,Sucursal Carrera 7,1,81511.0,81511.0,0,1
76.0,Noelia Castaño,14.0,Sucursal Oriente,2,81414.0,40707.0,0,2
44.0,Mónica Peña,15.0,Sucursal Centro,2,81357.0,40678.5,0,2
12.0,Verónica Peña,3.0,Sucursal Oriente,1,80860.0,80860.0,0,1
30.0,Raúl García,1.0,Sucursal Norte,1,79803.0,79803.0,0,1
62.0,Andrés Castaño,10.0,Sucursal Oriente,1,79209.0,79209.0,0,1
74.0,Verónica González,9.0,Sucursal Oriente,1,78576.0,78576.0,0,1
42.0,Inés Peña,12.0,Sucursal El Poblado,1,77604.0,77604.0,0,1
52.0,Julián Álvarez,7.0,Sucursal Calle 80,2,77568.0,38784.0,0,2
61.0,Bárbara Fernández,4.0,Sucursal Oriente,1,77395.0,77395.0,0,1
68.0,Mónica Domínguez,0.0,Sucursal Sur,1,76988.0,76988.0,0,1
39.0,Sofía Pérez,13.0,Sucursal Carrera 7,1,76936.0,76936.0,0,1
53.0,Noelia López,12.0,Sucursal Norte,1,75900.0,75900.0,0,1
30.0,Raúl García,1.0,Sucursal Calle 80,1,75453.0,75453.0,0,1
34.0,Sofía Muñoz,14.0,Sucursal El Poblado,1,75452.0,75452.0,0,1
15.0,Julián Rodríguez,4.0,Sucursal Carrera 7,2,75423.0,37711.5,0,2
48.0,Verónica España,20.0,Sucursal Centro,1,73427.0,73427.0,0,1
66.0,Estefanía García,13.0,Sucursal Carrera 7,1,73384.0,73384.0,0,1
76.0,Noelia Castaño,14.0,Sucursal Carrera 7,1,73183.0,73183.0,0,1
75.0,Raúl Martínez,8.0,Sucursal El Poblado,2,72843.0,36421.5,0,2
66.0,Estefanía García,13.0,Sucursal Oriente,1,72453.0,72453.0,0,1
42.0,Inés Peña,12.0,Sucursal Carrera 7,1,71362.0,71362.0,0,1
42.0,Inés Peña,12.0,Sucursal Oriente,1,71159.0,71159.0,0,1
56.0,Benjamín Pérez,0.0,Sucursal Oriente,2,70013.0,35006.5,0,2
75.0,Raúl Martínez,8.0,Sucursal Carrera 7,1,69186.0,69186.0,0,1
63.0,Verónica Rodríguez,5.0,Sucursal Occidente,1,69149.0,69149.0,0,1
53.0,Noelia López,12.0,Sucursal Centro,1,68735.0,68735.0,0,1
78.0,María García,8.0,Sucursal Occidente,1,68628.0,68628.0,0,1
48.0,Verónica España,20.0,Sucursal Norte,1,68507.0,68507.0,0,1
28.0,Inés Niñez,19.0,Sucursal Autopista,1,68420.0,68420.0,0,1
4.0,Noelia Rodríguez,9.0,Sucursal Oriente,1,68276.0,68276.0,0,1
33.0,Andrés García,0.0,Sucursal Sur,2,68239.0,34119.5,0,2
51.0,Patricio Muñoz,7.0,Sucursal Norte,1,68090.0,68090.0,0,1
6.0,María Domínguez,9.0,Sucursal El Poblado,1,67310.0,67310.0,0,1
20.0,Raúl González,7.0,Sucursal El Poblado,1,67231.0,67231.0,0,1
78.0,María García,8.0,Sucursal El Poblado,1,67164.0,67164.0,0,1
45.0,Patricio Niñez,13.0,Sucursal Centro,2,66834.0,33417.0,0,2
22.0,Julián Castaño,11.0,Sucursal Calle 80,1,66818.0,66818.0,0,1
80.0,Estefanía Peña,2.0,Sucursal Carrera 7,1,66071.0,66071.0,0,1
53.0,Noelia López,12.0,Sucursal Carrera 7,1,65494.0,65494.0,0,1
77.0,Mónica Domínguez,0.0,Sucursal El Poblado,2,64993.0,32496.5,0,2
63.0,Verónica Rodríguez,5.0,Sucursal Autopista,1,64823.0,64823.0,0,1
41.0,Bárbara Fernández,8.0,Sucursal Calle 80,2,64161.0,32080.5,0,2
1.0,Julián López,6.0,Sucursal Norte,1,63559.0,63559.0,0,1
16.0,Noelia Niñez,16.0,Sucursal Oriente,1,62345.0,62345.0,0,1
19.0,Benjamín Fernández,19.0,Sucursal Occidente,2,62343.0,31171.5,0,2
58.0,Estefanía Rodríguez,16.0,Sucursal Calle 80,1,61393.0,61393.0,0,1
72.0,Estefanía Peña,4.0,Sucursal Norte,1,60326.0,60326.0,0,1
21.0,Jesús Domínguez,4.0,Sucursal Carrera 7,1,60183.0,60183.0,0,1
7.0,Mónica Rodríguez,4.0,Sucursal Oriente,1,59130.0,59130.0,0,1
63.0,Verónica Rodríguez,5.0,Sucursal Centro,1,59021.0,59021.0,0,1
11.0,María González,5.0,Sucursal Norte,1,58459.0,58459.0,0,1
51.0,Patricio Muñoz,7.0,Sucursal Autopista,1,58208.0,58208.0,0,1
32.0,Bárbara Rodríguez,1.0,Sucursal Oriente,1,56685.0,56685.0,0,1
9.0,Julián García,9.0,Sucursal Autopista,1,56439.0,56439.0,0,1
25.0,Ángela Rodríguez,13.0,Sucursal Carrera 7,1,56302.0,56302.0,0,1
41.0,Bárbara Fernández,8.0,Sucursal Carrera 7,1,56008.0,56008.0,0,1
75.0,Raúl Martínez,8.0,Sucursal Occidente,1,55522.0,55522.0,0,1
28.0,Inés Niñez,19.0,Sucursal Carrera 7,1,55375.0,55375.0,0,1
13.0,Bárbara Martínez,18.0,Sucursal Oriente,1,54706.0,54706.0,0,1
20.0,Raúl González,7.0,Sucursal Oriente,1,53666.0,53666.0,0,1
40.0,Jesús Domínguez,6.0,Sucursal Carrera 7,1,53618.0,53618.0,0,1
27.0,Gabriela Peña,18.0,Sucursal El Poblado,1,53501.0,53501.0,0,1
65.0,Álvaro Domínguez,2.0,Sucursal Norte,1,53278.0,53278.0,0,1
55.0,Ángela López,5.0,Sucursal El Poblado,1,52846.0,52846.0,0,1
56.0,Benjamín Pérez,0.0,Sucursal Centro,1,52234.0,52234.0,0,1
58.0,Estefanía Rodríguez,16.0,Sucursal Oriente,1,51174.0,51174.0,0,1
38.0,Julián González,2.0,Sucursal Autopista,1,51029.0,51029.0,0,1
37.0,Julián Rodríguez,7.0,Sucursal Oriente,1,50430.0,50430.0,0,1
27.0,Gabriela Peña,18.0,Sucursal Autopista,1,49855.0,49855.0,0,1
10.0,Inés Rodríguez,9.0,Sucursal Sur,1,49625.0,49625.0,0,1
18.0,María Rodríguez,19.0,Sucursal Oriente,1,49547.0,49547.0,0,1
44.0,Mónica Peña,15.0,Sucursal Norte,1,48228.0,48228.0,0,1
2.0,Álvaro Niñez,13.0,Sucursal Oriente,1,47194.0,47194.0,0,1
79.0,Benjamín Peña,10.0,Sucursal Norte,1,46828.0,46828.0,0,1
25.0,Ángela Rodríguez,13.0,Sucursal El Poblado,1,44643.0,44643.0,0,1
66.0,Estefanía García,13.0,Sucursal Centro,1,44622.0,44622.0,0,1
16.0,Noelia Niñez,16.0,Sucursal Occidente,1,43002.0,43002.0,0,1
55.0,Ángela López,5.0,Sucursal Carrera 7,1,42839.0,42839.0,0,1
31.0,Patricio España,4.0,Sucursal Occidente,1,42229.0,42229.0,0,1
54.0,Noelia Peña,18.0,Sucursal Calle 80,1,41426.0,41426.0,0,1
70.0,Andrés Muñoz,9.0,Sucursal Calle 80,1,40456.0,40456.0,0,1
36.0,Julián González,18.0,Sucursal Autopista,1,40245.0,40245.0,0,1
25.0,Ángela Rodríguez,13.0,Sucursal Norte,1,39256.0,39256.0,0,1
37.0,Julián Rodríguez,7.0,Sucursal El Poblado,1,39252.0,39252.0,0,1
32.0,Bárbara Rodríguez,1.0,Sucursal Calle 80,1,38721.0,38721.0,0,1
22.0,Julián Castaño,11.0,Sucursal Carrera 7,1,37553.0,37553.0,0,1
12.0,Verónica Peña,3.0,Sucursal El Poblado,1,36497.0,36497.0,0,1
49.0,Julián Castaño,12.0,Sucursal El Poblado,1,34903.0,34903.0,0,1
65.0,Álvaro Domínguez,2.0,Sucursal Oriente,1,34807.0,34807.0,0,1
68.0,Mónica Domínguez,0.0,Sucursal Centro,1,33987.0,33987.0,0,1
44.0,Mónica Peña,15.0,Sucursal Sur,1,33226.0,33226.0,0,1
59.0,Patricio Sánchez,17.0,Sucursal Calle 80,1,32860.0,32860.0,0,1
7.0,Mónica Rodríguez,4.0,Sucursal El Poblado,1,32258.0,32258.0,0,1
63.0,Verónica Rodríguez,5.0,Sucursal Calle 80,1,31995.0,31995.0,0,1
50.0,Noelia García,8.0,Sucursal Norte,1,31285.0,31285.0,0,1
71.0,José Muñoz,14.0,Sucursal Norte,1,30510.0,30510.0,0,1
28.0,Inés Niñez,19.0,Sucursal El Poblado,1,29638.0,29638.0,0,1
52.0,Julián Álvarez,7.0,Sucursal Centro,1,29407.0,29407.0,0,1
22.0,Julián Castaño,11.0,Sucursal Oriente,1,28888.0,28888.0,0,1
49.0,Julián Castaño,12.0,Sucursal Oriente,1,28686.0,28686.0,0,1
46.0,Gabriela López,20.0,Sucursal El Poblado,1,27524.0,27524.0,0,1
77.0,Mónica Domínguez,0.0,Sucursal Carrera 7,1,26963.0,26963.0,0,1
52.0,Julián Álvarez,7.0,Sucursal El Poblado,1,26531.0,26531.0,0,1
28.0,Inés Niñez,19.0,Sucursal Norte,1,26240.0,26240.0,0,1
