id_cliente,nombre,edad,genero,tipo_cliente,email,id_ciudad
396.0,Valentina Rodríguez,37,F,nuevo,cliente396@yahoo.es,3.0
57.0,Luis Ramírez,49,M,nuevo,cliente57@hotmail.com,3.0
164.0,Valentina Sánchez,28,M,nuevo,cliente164@gmail.com,6.0
47.0,María González,23,M,nuevo,cliente47@yahoo.es,3.0
186.0,Carlos Sánchez,62,F,recurrente,cliente186@hotmail.com,8.0
309.0,Valentina López,48,M,nuevo,cliente309@gmail.com,1.0
233.0,Luis López,41,F,nuevo,cliente233@hotmail.com,7.0
427.0,Juan Martínez,36,M,recurrente,cliente427@hotmail.com,7.0
307.0,María Rodríguez,23,F,recurrente,cliente307@yahoo.es,2.0
409.0,Carlos Pérez,32,M,nuevo,cliente409@hotmail.com,3.0
1.0,Valentina López,32,F,recurrente,cliente1@yahoo.es,2.0
30.0,Ana Sánchez,51,M,recurrente,cliente30@hotmail.com,6.0
90.0,Luis Rodríguez,67,M,recurrente,cliente90@yahoo.es,5.0
54.0,Ana González,48,M,recurrente,cliente54@yahoo.es,2.0
378.0,Andrés Pérez,58,M,nuevo,cliente378@yahoo.es,6.0
381.0,Ana López,68,M,recurrente,cliente381@hotmail.com,6.0
138.0,Valentina Pérez,33,F,nuevo,cliente138@hotmail.com,3.0
63.0,María González,68,F,recurrente,cliente63@hotmail.com,5.0
59.0,Valentina González,64,M,nuevo,cliente59@gmail.com,7.0
145.0,Pedro Martínez,49,M,nuevo,cliente145@hotmail.com,1.0
124.0,Pedro López,48,M,recurrente,cliente124@hotmail.com,3.0
330.0,Laura López,49,M,nuevo,cliente330@hotmail.com,4.0
177.0,Valentina López,26,F,recurrente,cliente177@yahoo.es,7.0
417.0,Ana García,37,F,recurrente,,5.0
238.0,Ana González,62,M,recurrente,cliente238@hotmail.com,3.0
198.0,María Pérez,30,M,nuevo,cliente198@yahoo.es,6.0
250.0,Carlos Rodríguez,56,M,recurrente,cliente250@gmail.com,8.0
473.0,Sofía Sánchez,45,M,nuevo,cliente473@gmail.com,5.0
48.0,Ana González,51,F,nuevo,cliente48@gmail.com,8.0
53.0,Carlos Rodríguez,59,M,recurrente,cliente53@hotmail.com,3.0
260.0,Andrés López,60,M,recurrente,cliente260@yahoo.es,4.0
101.0,Andrés Rodríguez,64,F,recurrente,cliente101@gmail.com,2.0
275.0,Valentina Sánchez,59,M,recurrente,cliente275@hotmail.com,2.0
362.0,Carlos Rodríguez,62,M,recurrente,cliente362@hotmail.com,4.0
411.0,Andrés Pérez,67,M,recurrente,cliente411@gmail.com,8.0
190.0,Pedro González,64,M,recurrente,cliente190@yahoo.es,2.0
261.0,Luis González,65,M,nuevo,cliente261@yahoo.es,8.0
75.0,Luis Pérez,29,M,nuevo,cliente75@hotmail.com,6.0
467.0,María Sánchez,60,M,nuevo,cliente467@hotmail.com,4.0
448.0,Andrés Martínez,23,F,recurrente,cliente448@hotmail.com,6.0
82.0,Ana Ramírez,68,M,nuevo,cliente82@yahoo.es,7.0
84.0,Sofía Pérez,70,M,nuevo,cliente84@yahoo.es,8.0
255.0,Luis Martínez,69,M,nuevo,cliente255@yahoo.es,4.0
434.0,Carlos Martínez,40,M,nuevo,cliente434@yahoo.es,8.0
187.0,Valentina López,37,F,nuevo,cliente187@yahoo.es,5.0
88.0,Luis Rodríguez,25,M,nuevo,cliente88@gmail.com,1.0
361.0,Carlos López,23,F,recurrente,cliente361@hotmail.com,3.0
349.0,Andrés López,18,F,nuevo,cliente349@hotmail.com,2.0
430.0,Valentina Sánchez,68,M,nuevo,cliente430@gmail.com,2.0
217.0,Luis González,66,F,recurrente,cliente217@hotmail.com,6.0
393.0,Pedro Sánchez,65,M,recurrente,cliente393@yahoo.es,4.0
146.0,Juan López,67,F,nuevo,cliente146@gmail.com,5.0
97.0,Valentina Rodríguez,61,M,nuevo,,999.0
387.0,María Sánchez,67,F,nuevo,cliente387@gmail.com,8.0
471.0,Andrés Pérez,63,F,nuevo,cliente471@gmail.com,8.0
343.0,Luis García,38,F,recurrente,cliente343@yahoo.es,3.0
306.0,Valentina González,18,F,recurrente,cliente306@yahoo.es,5.0
266.0,Carlos Ramírez,31,F,recurrente,cliente266@hotmail.com,7.0
443.0,Andrés González,66,F,recurrente,cliente443@gmail.com,3.0
4.0,Ana Pérez,37,M,nuevo,cliente4@gmail.com,2.0
359.0,Andrés Martínez,69,M,recurrente,cliente359@hotmail.com,1.0
422.0,Sofía García,20,M,recurrente,cliente422@gmail.com,
208.0,Laura Ramírez,47,F,nuevo,cliente208@hotmail.com,3.0
404.0,Valentina Pérez,46,M,recurrente,cliente404@hotmail.com,4.0
188.0,Luis Rodríguez,19,M,nuevo,cliente188@yahoo.es,8.0
386.0,María Martínez,63,F,recurrente,cliente386@yahoo.es,4.0
43.0,Pedro López,50,F,nuevo,,999.0
240.0,Andrés Sánchez,68,M,recurrente,cliente240@gmail.com,4.0
132.0,Ana Ramírez,26,F,recurrente,cliente132@hotmail.com,8.0
72.0,Carlos Rodríguez,31,M,recurrente,cliente72@gmail.com,2.0
40.0,Ana Pérez,29,M,nuevo,cliente40@gmail.com,7.0
139.0,Luis Martínez,23,M,nuevo,cliente139@hotmail.com,1.0
105.0,Juan Pérez,70,M,nuevo,cliente105@yahoo.es,7.0
56.0,Laura González,26,M,nuevo,cliente56@yahoo.es,4.0
147.0,Carlos Rodríguez,50,F,nuevo,cliente147@hotmail.com,5.0
279.0,Laura Ramírez,45,M,nuevo,cliente279@yahoo.es,6.0
80.0,María López,19,M,nuevo,cliente80@hotmail.com,6.0
166.0,Laura García,68,F,nuevo,cliente166@yahoo.es,4.0
399.0,Luis Pérez,52,F,recurrente,cliente399@gmail.com,6.0
344.0,Pedro Ramírez,25,M,recurrente,cliente344@hotmail.com,2.0
413.0,María Sánchez,39,M,recurrente,cliente413@yahoo.es,1.0
171.0,Laura Ramírez,40,M,nuevo,cliente171@hotmail.com,7.0
355.0,Pedro Rodríguez,41,M,recurrente,cliente355@yahoo.es,5.0
32.0,María González,49,F,recurrente,cliente32@yahoo.es,999.0
464.0,Andrés Martínez,68,F,nuevo,cliente464@hotmail.com,4.0
313.0,Luis Pérez,50,F,recurrente,,
222.0,Luis Rodríguez,23,M,recurrente,cliente222@hotmail.com,7.0
400.0,Luis González,30,M,nuevo,cliente400@hotmail.com,8.0
167.0,María Rodríguez,35,F,nuevo,cliente167@gmail.com,3.0
452.0,Valentina Martínez,70,M,nuevo,cliente452@gmail.com,6.0
485.0,María Ramírez,25,M,nuevo,cliente485@gmail.com,2.0
108.0,Carlos García,18,M,recurrente,cliente108@yahoo.es,6.0
203.0,Pedro García,41,M,recurrente,cliente203@hotmail.com,6.0
91.0,Pedro López,63,F,recurrente,cliente91@hotmail.com,999.0
391.0,Ana Sánchez,55,F,recurrente,cliente391@yahoo.es,2.0
469.0,Laura González,52,M,nuevo,cliente469@yahoo.es,4.0
375.0,Carlos González,57,M,nuevo,cliente375@gmail.com,2.0
10.0,Juan López,47,F,recurrente,cliente10@gmail.com,6.0
311.0,Luis Pérez,64,M,nuevo,cliente311@gmail.com,4.0
83.0,Carlos Sánchez,34,F,nuevo,cliente83@gmail.com,8.0
470.0,Sofía Sánchez,25,M,nuevo,cliente470@gmail.com,1.0
113.0,Luis Rodríguez,45,F,recurrente,cliente113@gmail.com,5.0
174.0,Valentina Sánchez,40,F,recurrente,cliente174@gmail.com,6.0
284.0,Luis García,53,M,nuevo,cliente284@gmail.com,8.0
319.0,Laura Pérez,50,M,recurrente,cliente319@gmail.com,5.0
273.0,Luis Martínez,63,M,nuevo,cliente273@gmail.com,8.0
103.0,Carlos González,68,M,nuevo,cliente103@gmail.com,7.0
118.0,Carlos López,64,M,nuevo,cliente118@gmail.com,4.0
